Time,Pass/Fail,F0,F1,F2,F3,F6,F12,F14,F15,F16,F18,F28,F32,F33,F34,F36,F39,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F64,F65,F66,F68,F70,F72,F88,F90,F110,F111,F117,F133,F134,F135,F136,F137,F138,F139,F142,F151,F152,F154,F161,F162,F166,F180,F182,F183,F185,F187,F188,F201,F208,F218,F223,F252,F268,F269,F270,F271,F272,F274,F277,F283,F286,F296,F297,F316,F318,F319,F321,F323,F324,F344,F361,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F420,F423,F424,F425,F428,F433,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F472,F474,F476,F480,F482,F484,F486,F488,F490,F491,F492,F495,F499,F500,F511,F520,F521,F524,F525,F527,F539,F541,F547,F548,F550,F553,F555,F556,F557,F561,F564,F566,F569,F570,F572,F574,F576,F577,F589
2008-08-31 10:59,1,2943.9,2436.65,2173.4556,1433.6732,110.5422,200.2648,3.904,417.5085,10.4094,189.8553,67.9889,85.6608,9.5713,50.3999,49.6001,118.0156,2.501,359.7164,127.1136,723.9645,140.2327,627.0627,48.5258,2863.0,1.8173,357.7709,108.9309,18.1827,24.3905,699.5741,147.0727,613.7745,149.5498,1786.6951,8639.07,103.17177074623451,233.0100062593897,59.4203,1008.7232,39.0136,141.0,64.2,97.9,52.5,143.6,4.15,8.472,0.3458,5.904,5948.0,81.0,3.1,15.87,9.14,32.219,10.13,17.16,34.3,7.69,96.998,2.9022,135.495,3.4117,30.558,5.223,36.8516,24.5999,38.8136,50.6681,1.6246,2.0779,2.3394,3129.43,34.7419,6.0042,2.5433,9.9673,3.1554,5.0625,9.0077,26.4971,46.4661,11.6371,6.2522,2.1808,4.0178,10.0162,19.1426,3.7542,2.3289,6.2957,858.0027,404.221,2.6912,78.125,2.0292,3.3223,5.1301,5.3202,4.5596,33.3333,32.9429,3.3302,4.5504,7.1904,20.6018,7.2237,2.7366,70.684,157.0572,22.3653,12.9872,76.8461,0.0,214.6846,319.2432,0.0,36.4292,1.4499,5.47963145580476,7.5836,0.0,0.0,428.0702,1.624,0.0,5.7416,4.8092,6.4624,1.4182,13.3877,402.1313152677112,75.07425055669039,19.4738988523602,12.950438616061618,66.7787951541335,6.634266437057931,3.3943433930777407,23.3263,10.77,4.3569,18.3243,532.2382,10.51,3.7497,1.9747,9.7315,79.7752
2008-01-09 19:54,1,2990.76,2449.25,2172.9667,1058.2061,104.7189,198.6232,10.7206,420.5469,10.1819,188.4413,68.6778,103.1082,23.1583,57.7421,42.2579,127.3944,3.552,351.2645,134.5118,723.5921,138.3427,624.1191,177.6204,2826.0,53.6818,362.1545,168.1936,42.63,56.8964,687.4103,87.0255,617.3736,150.61975351638853,1770.9701,9403.5399,103.20464756108878,229.61546594640603,58.3686,1008.4998,38.2126,114.0,114.6,40.3,44.7,371.045,8.45,8.612,0.6789,8.6251,1623.0,163.0,2.7,21.87,9.2,31.064,5.51,23.5,38.702,54.26,108.334,3.6033,82.2278,1.8636,27.23,5.4189,29.6317,42.8301,12.7941,126.7165,2.8396,3.3677,2.9341,707.3175,74.2181,6.09,2.5433,9.0395,1.7672,6.1626,12.7779,31.3487,27.4324,9.8853,5.2317,3.8318,1.6454,35.0636,10.1033,8.0692,4.0586,19.8862,183.5024,976.1905,1.0063,54.9501,2.0478,6.6675,2.8782,11.2686,3.9314,48.8372,38.3741,4.8965,5.8198,6.8395,8.1021,3.9829,3.7653,21.7892,289.3312,227.8544,157.103,93.1454,342.8571,513.5135,0.0,80.0341,46.9141,2.2932,6.179493729339368,4.6431,0.0,0.0,0.0,3.0838,0.0,3.1928,3.4929,5.9404,1.1659,14.1809,404.4557255939739,75.53250516965154,18.388427370533773,-0.1037959431849913,67.1187985827173,-0.4138578458436655,2.3448675812773008,47.843,5.1,1.8749,18.5251,535.2009,8.9,3.0585,1.6629,22.1989,71.5333
2008-03-09 1:15,1,3026.32,2485.81,2205.7222,906.9522,105.66,202.0933,9.1574,401.1328,10.7071,191.3862,67.5,85.8748,8.8132,49.8348,50.1652,118.8018,2.244,354.7482,135.5491,729.9814,138.5836,628.8809,106.2235,2843.0,16.6491,347.1218,132.1982,17.239,21.9792,720.5565,145.1727,624.4927,159.8791,1821.5609,9009.32,106.82583445053233,226.45442097786747,59.0268,1002.579,38.1683,108.0,105.3,23.7,53.0,450.908,5.32,6.88,0.2988,8.2867,6117.0,17407.0,3.6,16.43,13.28,42.781,10.31,21.86,19.257,8.51,16.37,2.9822,97.178,2.9378,25.038,5.3886,30.7302,36.4483,8.4345,139.1175,1.8807,2.5119,2.3643,2505.7078,9340.784,5.2334,3.6226,11.8863,2.7996,6.0016,6.0358,5.0071,28.5946,9.0871,4.8668,3.4795,0.9534,49.7168,15.93,5.035,4.0007,9.3686,250.8186,335.2302,2.4279,38.7775,1.7151,2.7903,1.7631,721.2845,5.3333,62.3762,67.5393,14.2843,7.8558,9.7972,13.9062,7.4395,3.476,18.1288,136.0031,29.387,49.9701,75.022,0.0,226.5922,919.6159,397.5976,42.7722,3.0386,7.3772748145338864,5.3349,651.7073,0.0,942.8571,2.7737,0.0,4.977,4.7351,7.1911,1.9188,14.118,404.9929241000891,74.45217049879743,15.890921242450956,5.070375164964375,43.52300346026077,3.1534135980088536,0.0882631998501688,46.866,5.950785052164392,2.5323815219097376,24.318513364234136,529.3191,11.25,3.6888,2.1254,16.4111,217.1506
2008-11-09 22:07,1,3069.31,2448.37,2174.7555,1206.3506,104.2622,199.1364,11.0208,410.321,9.8111,189.3253,74.6889,84.8937,8.6074,50.3191,49.6809,119.1106,2.653,352.8582,136.1436,731.9578,142.8364,631.8382,223.6881,2850.0,1.5218,351.4173,117.6655,18.4782,25.9831,705.9747,147.5218,616.6045,151.59923857112426,1713.0425,9029.1101,103.71415369795902,230.02086650605196,58.4395,1007.2267,39.3938,120.0,164.0,153.2,37.2,310.026,9.76,5.775,0.5885,13.9838,2145.0,815.0,1.9,21.28,15.27,34.808,11.0,17.88,75.625,22.46,40.373,2.8747,127.5157,1.7824,11.14,4.1829,33.1438,54.9602,45.3547,107.473,3.0985,4.437,2.1536,1075.607,381.0328,5.8638,5.2156,10.1622,3.0533,5.1038,22.7984,14.2706,39.8289,3.8469,5.2593,5.3432,6.2572,25.6995,26.3684,9.361,2.487,4.6828,0.0,468.3587,2.0185,73.1343,1.4074,5.9988,2.3899,0.0,2.5439,52.7197,53.2676,13.5951,5.9294,11.2161,7.3423,7.7011,2.8298,33.8082,131.1569,97.248,18.5219,40.7374,587.7322,332.4619,719.3964,154.0195,38.3736,1.4957,7.522689878665509,7.4438,987.8261,0.0,0.0,1.1528,0.0,3.05,2.9739,9.1038,3.7232,10.6182,404.858,71.99,8.52,3.3647,79.677,2.1044,1.5974,14.6843,9.75,3.6241,21.1654,533.3382,9.43,3.4173,1.7681,23.3488,66.1687
2008-11-09 23:48,1,2896.84,2512.61,2190.1555,1298.8207,105.7411,203.0609,4.0941,411.8318,9.6912,193.3697,68.6111,84.7188,8.7073,50.2823,49.7177,118.294,2.475,352.8691,135.08,730.7969,143.0573,631.0064,219.7834,2850.0,1.7073,353.4036,116.7873,18.2927,25.4819,705.315,143.0127,613.2036,150.5109135641793,1832.1975,8434.25,103.19887935313,229.1137720478356,58.9077,1003.5267,37.9309,139.0,90.9,53.3,53.6001,330.196,6.64,10.437,0.4841,7.939,4202.0,3419.0,3.2,19.83,15.84,35.0569,6.32,23.19,86.845,23.55,85.395,6.4344,118.2393,1.7657,22.435,1.7356,32.7834,30.9967,19.2222,136.0083,2.3103,2.6398,3.7196,1924.9813,1676.7236,6.0207,5.1583,10.3188,1.802,6.8075,25.6673,23.2259,38.2891,7.6461,6.4202,3.1379,2.1213,25.4228,40.8872,6.2795,3.5413,6.8035,0.0,0.0,3.0978,123.7393,2.5343,4.9956,2.1774,890.3646,4.664,40.2985,70.0515,7.452,3.5936,11.7264,10.067,4.4178,3.6751,39.5139,163.5702,101.9313,18.7123,75.7109,400.7026,91.8919,0.0,0.0,81.9496,2.0032,7.601323842876039,6.4534,0.0,727.2727,0.0,0.9936,0.0,2.9974,2.4212,6.8959,3.5956,4.5757,402.292,81.958,17.72,8.3613,43.9373,4.4048,1.7082,11.2186,4.98,2.0902,15.4662,533.3382,9.43,3.4173,1.7681,23.3488,66.1687
2008-09-13 11:56,1,3045.05,2443.1,2170.0666,1364.5157,96.77,204.2787,3.8667,403.6072,10.7958,193.4829,65.8,83.5811,8.6068,50.6355,49.3646,118.2942,3.673,350.5282,128.9436,718.6023,148.6991,628.1709,224.1469,2860.0,3.2273,349.4246,112.1709,16.7727,21.9494,696.6528,152.1536,613.7491,147.8947,1782.5028,8617.86,101.4007,231.725,58.4036,1006.1867,40.732,113.0,193.8,172.7,77.2,542.931,6.86,13.872,0.3718,6.9207,1162.0,948.0,2.2,17.21,8.62,21.524,4.94,11.57,53.887,4.69,22.247,3.7716,180.3486,4.2733,14.51,2.3264,28.8639,67.0905,53.246,152.7782,2.514,2.6004,4.4666,581.8671,407.5659,5.7088,2.5345,6.1545,1.6939,3.2949,16.0858,5.4751,54.3209,4.3765,5.2108,6.3644,7.0689,39.7893,9.9768,7.089,4.3082,5.7349,0.0,0.0,1.2274,180.7213,3.437,3.4444,4.3206,0.0,3.3435,60.9562,50.1493,17.2765,1.6799,6.6851,9.8116,3.3221,1.8419,24.0409,81.4739,25.7454,8.7411,18.5835,475.4063,211.4625,479.6562,275.3452,48.8074,2.4924,7.9352,10.1177,0.0,123.2941,711.1111,3.3885,0.0,7.3169,4.397,8.4394,3.9243,5.7115,404.7366992265725,75.97845475091786,18.41631264429734,9.686299849113963,65.93306695544258,5.6132273214325465,2.370584255295743,42.8218,4.98,2.0902,15.4662,535.2482,6.84,2.2582,1.2779,7.9159,78.1199
2008-09-13 20:06,1,2961.04,2506.43,2170.0666,1364.5157,96.77,204.6134,5.1756,406.329,10.7168,193.8966,71.3222,86.1155,8.5801,50.294,49.7061,119.2266,3.331,357.69,120.9055,717.3122,150.5109,629.1064,227.0841,2856.995886572755,4.6209,353.1564,105.5264,15.3791,22.4441,694.8681,152.5809,611.2636,141.4404,1816.1957,8772.49,100.4526305902638,233.38732403929475,58.6659,986.0991,39.537,139.0,86.3,96.0,77.2,542.931,6.86,22.042,0.4588,6.7734,3399.0,3075.0,1.5,19.1,8.37,31.159,6.12,20.83,53.404,4.84,58.565,4.6083,156.333,3.1193,16.524,4.2578,30.7316,30.8476,33.1309,152.7782,2.514,2.5899,6.7675,1478.1093,1425.8147,5.9229,2.4195,9.7021,2.076,6.2158,15.0289,19.8463,47.2458,5.545,6.3654,2.9145,3.8301,39.7893,9.9768,7.089,4.3082,6.3213,0.0,0.0,2.7155,162.4921,5.4247,4.2815,2.3899,208.7931,2.1031,65.3631,68.0054,14.4582,4.4273,6.9228,9.5135,4.0661,3.311,23.5173,108.111,14.8947,7.8031,61.3628,233.8316,153.5164,785.9459,53.4901,63.7762,2.4924,7.774119481275049,8.6077,0.0,851.2315,0.0,0.9223,0.0,5.3171,4.9297,7.8553,3.9038,10.7691,412.458,75.006,18.56,7.8484,35.4007,4.4999,3.0931,42.8218,4.98,2.0902,15.4662,535.9527,9.62,3.2966,1.7949,11.8075,33.7876
2008-09-17 4:23,1,3212.46,2522.41,2200.2333,1173.8377,101.6111,196.4256,10.7101,413.7045,9.056,187.3696,73.4111,85.188,8.9562,50.1992,49.8008,118.0178,2.774,356.55,129.4855,727.9092,140.01,626.0455,46.4771,2843.0,13.5518,359.6618,123.0373,6.4482,8.7636,719.1456,148.8982,631.5973,162.8549,1907.9462,9342.5102,100.6942,232.1388,59.1108,1015.5056,40.1991,71.0,178.4,159.8,52.0999,290.196,6.89,6.319,1.103,4.6365,1185.0,2433.0,5.4,21.97,7.26,28.886,6.83,20.8,35.712,4.15,78.578,2.6374,144.9377,1.8923,13.91,2.187,20.1882,62.5525,58.1025,95.0969,2.2877,1.9073,1.7819,530.8599,1131.604,6.8253,1.9829,9.1356,2.1851,6.7003,10.6796,25.4742,51.5643,5.4521,3.1987,5.5534,6.3352,24.722,15.42,6.7808,3.2198,8.5594,0.0,921.7799,0.6376,97.6929,1.5274,12.1794,1.7547,534.4316,7.3558,61.3636,84.2232,11.8522,2.7734,5.6068,45.7491,4.8782,3.3224,76.8379,49.61,69.7428,13.1362,73.5367,0.0,54.0541,0.0,173.6279,35.2455,1.4871,5.836,7.5965,0.0,964.9805,0.0,1.383,0.0,3.2012,4.5405,4.1843,6.5803,5.4404,409.036,73.736,17.35,7.9038,55.7564,4.2417,1.98,19.6702,8.02,2.9714,26.4122,534.6682,9.43,3.4259,1.7637,9.3398,223.1018
2008-09-19 16:58,1,2977.29,2471.5,2214.7889,1687.4606,97.3378,203.714,4.8012,407.3098,9.0489,194.6651,66.3111,84.4061,8.6772,50.4095,49.5905,118.542,2.936,361.4473,127.8345,728.7911,142.7073,631.9891,214.0858,2867.0,5.6618,361.0055,113.4964,14.3382,21.7197,707.0714,141.0864,615.5882,152.7865915371516,1893.0174,8511.4999,101.5062,232.4229,58.7039,1012.2367,35.3652,128.0,127.4,112.2,65.1001,584.842,6.14,12.612,1.0866,9.1279,666.0,8589.0,2.4,20.64,4.43,27.913,2.56,21.98,50.837,6.5,78.53,2.0343,157.449,1.3792,18.02,4.4012,34.4524,44.6053,38.0896,172.6597,1.802,3.1057,3.7049,296.876,4647.1099,6.2036,1.4175,8.7436,0.846,6.6672,15.3725,24.3472,51.7392,5.4654,5.8803,4.2791,4.5398,34.6581,17.9787,6.3079,3.5896,5.348,0.0,0.0,2.0337,88.1658,3.0964,12.0086,1.7517,280.6557,3.6193,48.1481,50.4425,12.4468,3.3802,3.4654,11.3181,1.7939,3.4779,23.7461,155.723,41.7914,26.636,98.778,0.0,321.3773,464.7093,252.3397,27.1358,2.9559,9.0796,8.3174,0.0,0.0,0.0,1.8297,0.0,2.3494,5.2813,4.422,4.7827,12.445,405.908,74.49,17.28,8.4753,50.0256,4.2571,1.3425,23.8454,7.18,2.7504,11.6615,531.8455,8.64,3.0979,1.6245,13.283,90.4575
2008-09-19 20:19,1,3091.76,2391.56,2315.2667,2360.1325,90.1144,197.0522,6.6389,403.4815,9.8942,187.1579,72.4889,85.1011,8.9475,50.2249,49.7751,118.0626,2.774,355.4209,128.0964,722.0729,140.7045,624.2218,52.877,2872.0,6.5645,354.7573,114.6609,13.4355,16.9701,705.1028,149.3882,618.8064,152.0595,1889.8373,8906.21,104.3139,232.0147,59.2288,1009.8612,43.3555,108.0,89.3,101.8,101.8,209.7002,2.3,11.462,0.5178,3.9169,3559.0,1049.0,5.5,14.29,6.9,27.945,6.8,20.65,27.511,4.3,64.08,3.9193,139.1111,3.7267,24.787,5.7282,28.7203,31.4165,35.1892,68.6177,0.9138,1.3121,3.1099,1811.9281,516.3315,4.4655,1.9657,8.6991,2.4824,5.6055,8.3352,18.4136,46.2527,10.2196,4.8921,2.8883,4.2566,8.8851,48.8796,2.5523,4.1393,7.4503,309.8451,734.4,0.7452,76.9554,2.8408,5.2331,1.5201,717.265,7.5874,36.7347,65.4378,12.5684,6.3729,5.3866,33.6499,4.8328,3.3081,52.0283,222.9349,39.3813,6.7345,59.8905,764.532,65.3112,455.3415,337.3239,48.9222,2.9631,9.634,7.361,248.474,0.0,0.0,1.0491,0.0,6.2921,4.2843,3.6293,2.1814,13.2122,403.7124959812419,75.38750015405512,19.02783385366065,15.096248560300625,65.65776312730358,8.04272791295574,3.01236591694133,54.4138,4.98,2.0902,15.4662,531.8455,8.64,3.0979,1.6245,13.283,31.0176
2008-09-19 21:09,1,2982.87,2477.01,2315.2667,2360.1325,90.1144,198.1811,6.8175,405.6568,8.9468,189.2342,66.2,84.4061,8.6772,50.4095,49.5905,118.542,2.936,360.7064,127.5655,728.7185,148.2973,636.5691,230.4284,2867.0,5.5455,358.4055,113.1109,14.4545,21.0909,707.6275,148.7736,620.29,153.55082785552676,1781.3233,8815.3602,101.2763,231.8066,59.0407,1011.8444,37.028,138.0,64.9,102.2,101.8,209.7002,2.3,15.938,1.0541,5.617,263.0,3958.0,2.3,20.39,4.85,28.279,7.02,17.94,82.243,6.08,77.512,3.1005,82.2528,3.5784,8.77,4.4935,33.4127,17.5038,32.7374,68.6177,0.9138,2.2846,4.4436,185.9691,1873.2833,6.3218,1.4261,8.7901,2.0883,5.3436,25.8257,24.5126,25.572,3.3889,6.2198,2.1758,4.1259,8.8851,48.8796,2.5523,4.1393,3.7359,553.5746,229.6339,0.6985,63.5419,3.9289,11.7815,2.2404,201.169,3.4743,45.2055,53.4857,16.9888,4.6476,3.802,7.4389,4.7337,2.8182,35.6914,150.684,41.7479,25.4465,83.6091,433.9985,115.7168,311.0754,569.2308,39.1758,2.3668,9.3229,4.6175,505.0279,0.0,0.0,2.0492,0.0,6.0609,5.2425,9.3354,4.5839,12.1354,405.25327169238886,76.02090140374544,18.11484732141318,12.436072974733236,61.70023747167626,6.077666509593804,2.1032901882830557,54.4138,4.98,2.0902,15.4662,531.8455,8.64,3.0979,1.6245,13.283,31.0176
2008-09-19 21:59,1,2914.86,2465.11,2210.2778,2120.576,95.1089,196.5141,10.6901,417.2738,9.8875,186.6265,69.0556,84.4061,8.6772,50.4095,49.5905,118.542,2.936,361.1082,126.2164,727.6497,149.4245,636.7491,233.5671,2867.0,3.2509,359.4545,109.4673,16.7491,23.112,704.5377,152.0355,620.9573,147.4481862199958,1757.2131,8184.0899,100.9082,230.9114,57.8296,1007.7856,35.8325,105.0,218.0,78.5,96.2998,489.505,6.54,7.443,0.3886,4.2563,7932.0,6579.0,1.9,16.83,4.86,29.462,4.39,18.1,53.476,3.86,77.114,2.0995,67.8055,2.1898,22.37,3.9854,29.2712,61.6199,23.6058,151.1141,2.1099,1.3368,2.3218,3610.1569,3232.9995,5.8371,1.317,8.9172,1.5357,5.5336,16.7732,24.5712,19.5152,7.2235,4.8256,7.4789,3.1844,23.0836,56.0401,6.8763,5.2027,5.8732,375.8218,0.0,0.7672,74.0405,1.7837,3.9306,1.7547,431.1271,2.7514,50.4673,88.7615,10.7683,3.3823,3.8505,9.0287,2.9379,2.8426,22.8954,117.8457,32.2342,9.3231,58.1547,0.0,158.8697,857.6803,579.3991,27.8946,2.7301,8.6386,3.8587,0.0,925.2396,0.0,4.6453,0.0,3.7867,2.7503,8.9679,1.6486,11.1223,401.17,73.322,14.46,6.6538,49.2367,3.6045,0.5319,40.2051,4.98,2.0902,15.4662,531.8455,8.64,3.0979,1.6245,13.283,31.0176
2008-09-23 11:14,1,3017.86,2584.79,2169.8334,1301.9348,101.9733,197.076,8.6364,408.2437,9.1887,187.8872,66.3222,86.0222,9.2016,50.5239,49.4761,118.1136,2.483,348.5873,134.2673,720.6997,148.1018,630.9564,229.5525,2861.0,0.5609,347.1882,114.8282,19.4391,28.0697,692.63,150.7555,612.7718,150.6125,1788.5755,8752.7301,101.78354347528705,227.2264392006452,56.6055,996.6433,40.3,120.0,58.5,65.8,70.2002,311.785,5.71,8.551,1.196,8.3646,15837.0,12729.0,3.9,21.1,5.22,25.953,9.57,11.56,62.681,9.03,70.682,4.0831,149.5957,3.1991,12.326,6.3747,30.5982,19.5357,24.9131,88.9557,1.6184,3.0678,3.0083,7724.033,5888.3904,7.0939,1.9259,7.691,2.8972,4.4545,21.7583,21.4369,47.4058,4.1251,5.5371,1.9385,2.5457,23.9478,20.8443,5.5995,4.1117,4.5271,161.369,329.9071,0.6284,62.3526,2.0946,13.0163,1.7547,0.0,5.8804,80.8989,157.687,14.1281,7.2599,3.8878,8.0075,6.4618,1.8321,27.3057,91.781,36.1101,14.8726,80.8523,874.1338,149.6144,0.0,0.0,55.4757,2.0946,10.146959031118088,8.364,486.1925,0.0,0.0,2.1847,0.0,5.6516,5.3233,7.3177,2.9943,15.8181,401.824,80.526,14.23,6.0106,30.1842,3.5414,1.6641,35.5082,4.98,2.0902,15.4662,531.8455,8.64,3.0979,1.6245,13.283,65.1609
2008-09-24 15:05,1,3244.74,2422.0,2208.5222,1838.7054,95.2056,197.8988,9.1637,421.235,9.9621,187.9367,72.2333,85.2917,8.9132,50.1638,49.8362,118.562,2.544,350.6245,136.5145,731.2121,140.61,627.7491,104.4575,2858.0,1.0027,352.6027,117.5173,18.9973,26.4132,704.7989,145.57,615.69,148.87607449599668,1767.0592,8974.0602,101.7767,230.6949,57.5441,1001.4682,41.2989,104.0,136.7,118.4,59.2,695.4089,5.51,13.856,0.3362,8.3281,8751.0,818.0,4.5,15.19,12.83,33.549,7.41,22.46,29.361,6.4,56.036,4.0376,62.8685,2.638,19.331,4.1716,29.0426,53.1762,41.012,207.8276,1.9784,2.5887,3.5827,3723.2834,341.4581,4.6087,3.1338,10.3712,2.1613,6.5199,9.8241,19.7532,18.0543,6.3102,4.8509,4.213,4.8885,37.8206,27.7229,5.7875,3.922,5.5089,781.8182,223.1884,1.9321,65.3446,3.2894,3.3751,1.5924,436.2667,6.2298,51.5419,60.1499,17.381,4.1238,9.3983,8.0994,5.2699,3.5779,28.1081,120.6695,27.5203,7.346,23.9869,383.826,213.4375,0.0,58.8634,50.8295,3.8064,8.66518525353678,3.5578,705.0847,398.9717,986.6667,1.5527,0.0,4.5843,4.8384,3.4878,2.6629,10.101,399.85,73.5,15.91,7.1614,21.344,3.979,1.3605,35.9702,4.98,2.0902,15.4662,532.0109,11.35,4.0075,2.1334,16.2693,31.0252
2008-09-28 4:45,1,2882.22,2518.89,2254.8667,2347.9092,87.8044,203.1566,5.3804,410.3064,10.0674,193.0892,75.9444,84.7951,8.9818,50.2772,49.7228,118.9448,5.653,348.4509,145.8891,738.4502,137.2782,631.6182,200.73,2826.0,-5.3318,350.1573,120.5573,25.3318,33.4431,705.0071,145.77,616.4845,147.3217026381417,1871.6307,8940.26,102.2563,229.9851,58.554,1007.2276,36.7988,79.0,218.5,142.0,59.3,1371.4971,8.6,18.39,0.543,8.7862,3286.0,17907.0,2.0,20.49,12.77,32.183,7.95,21.95,50.887,14.46,74.814,2.2479,105.9183,3.6221,15.769,2.6161,22.4236,68.6922,50.288,445.7203,2.535,3.2538,6.1204,1391.6921,8496.8713,6.1345,4.359,9.4642,2.8863,6.3945,12.9436,22.6839,32.4352,5.8442,3.5841,7.581,5.6374,58.4135,27.361,9.7945,2.0749,16.1573,0.0,371.4822,2.2332,128.1698,4.482,5.3932,1.4369,0.0,2.6335,80.7692,80.4224,6.5676,7.8524,8.7532,13.9924,5.7912,3.4752,25.351,133.7417,43.103,24.5599,76.9961,388.7351,93.2104,643.2211,0.0,27.311,1.7827,9.077679169615086,5.6591,0.0,336.2445,953.8462,2.077,0.0,6.1859,6.2335,3.6033,3.9301,7.1092,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,23.5359,11.01,4.5503,40.2786,524.4955,11.12,4.055,2.1201,13.5037,39.1032
2008-09-28 9:50,1,2965.73,2539.5,2228.9445,1502.7821,100.6867,198.8132,4.805,419.9878,10.0528,188.7604,72.4667,83.6085,9.0942,50.1455,49.8545,118.7758,3.2,347.8155,137.4009,725.9916,137.2473,622.4636,104.3997,2841.0,-0.8218,349.4627,116.5791,20.8218,22.0031,703.9885,151.2782,617.32,149.46858451607108,1779.4967,9302.2499,105.1991,230.4791,59.7089,1009.8944,40.702,634.0,96.3,120.8,61.1001,1275.644,9.22,10.987,0.452,10.6261,8056.0,3812.0,4.1,20.17,9.1,25.288,3.54,17.36,27.088,7.96,72.569,4.2818,52.5443,2.7754,15.98,5.7761,110.2954,33.8192,38.0029,402.7377,2.8962,3.3947,3.3973,3869.9327,2010.3032,5.5772,2.6258,7.3313,1.1183,5.3865,8.1566,26.7436,16.9054,5.2393,28.7326,3.2471,4.7568,84.8855,28.7493,9.1571,2.5912,30.1085,0.0,510.8647,1.5752,96.9823,2.616,4.4965,3.1957,267.8848,5.6578,40.9091,65.8537,17.2457,3.0723,6.623,8.0636,2.5793,2.7889,25.9464,206.2972,54.4652,3.5281,46.4278,0.0,638.78,0.0,191.6206,60.3132,3.8064,7.896050363628473,2.9528,0.0,735.0495,69.5652,2.5896,0.0,4.6482,5.2764,2.913,3.8207,14.1912,408.624,75.13,12.97,5.7108,70.5697,3.1741,1.7037,38.8294,4.98,2.0902,15.4662,530.2409,11.54,3.8239,2.1764,14.9692,39.1032
2008-09-29 21:48,1,2904.26,2500.85,2231.9555,1943.0435,96.8789,199.5993,11.1564,404.6389,11.2656,188.3338,66.6333,85.7546,8.7402,50.663,49.337,118.4724,3.074,351.7645,137.4809,730.6716,142.1173,631.3627,227.3162,2842.0,-2.9491,352.0282,114.5318,22.9491,29.8753,700.7964,147.1073,613.6673,148.7629,1807.5345,8796.38,102.301,229.4757,59.422,1008.6144,37.9015,131.0,79.6,37.3,58.2,333.4561,5.26,9.834,5.8658,8.4437,2275.0,797.0,2.0,15.88,13.72,29.609,6.46,19.4,85.509,6.52,63.334,4.3348,125.4525,1.1465,14.94,3.3484,33.6285,26.0558,15.0391,109.9168,1.6708,1.2365,2.935,975.459,331.7121,5.2397,4.2915,9.0842,1.8991,5.7026,24.862,18.0338,48.9242,5.5142,5.8865,2.7408,1.4915,17.1615,50.3778,5.4295,3.5954,10.4067,329.5555,0.0,0.7352,129.3343,2.4303,52.068,1.5905,450.9194,3.0015,47.5472,35.4533,14.1092,4.4777,9.9796,10.1582,4.5455,3.0727,37.6168,120.8787,23.4275,21.7528,61.0721,650.7571,373.2181,95.4857,621.982,60.6685,4.6133,7.665455045026068,6.9405,0.0,919.7605,0.0,3.2409,0.0,1.9295,6.6182,4.9566,4.3776,8.8345,399.85,73.5,15.91,7.1614,21.344,3.979,1.3605,50.4835,5.63,2.4587,36.8322,533.9936,8.27,2.7629,1.5487,13.4487,59.1201
2008-09-30 2:44,1,3200.74,2534.16,2244.9778,2208.4483,87.2789,199.1069,5.0037,419.6754,8.8323,190.2745,74.4667,85.038,8.2776,50.2509,49.7491,117.8016,3.023,366.8036,138.1891,748.8367,138.43,643.4227,229.9528,2811.0,1.9336,365.0336,120.1227,18.0664,22.2958,726.5409,146.51,631.6664,162.9966,1782.5934,8643.1998,101.6603,229.5324,59.2754,1008.6144,37.9015,71.0,184.9,170.6,55.5,265.99,2.74,9.9,1.2099,6.9158,1176.0,1633.0,3.5,23.89,12.37,22.126,6.78,14.67,55.975,8.26,69.658,5.2103,140.7758,3.5301,14.94,3.3484,20.1882,56.9945,58.4339,93.1951,1.0322,2.8736,3.1737,550.6913,826.5436,7.201,3.8924,5.8587,2.0179,4.8141,17.9387,19.8822,42.5772,5.5142,3.1987,5.7768,6.732,12.0442,25.826,3.1394,2.6284,6.6975,246.4411,476.0095,1.612,201.19,2.359,13.6985,2.9665,88.7661,4.7001,79.803,89.1839,10.7205,7.4241,8.9515,13.4873,4.8978,2.28,24.3419,161.2747,50.9199,14.9338,40.3881,0.0,66.273,234.0249,987.9781,66.527,1.6633,8.183486871297063,7.8972,620.5607,0.0,662.8571,3.3136,0.0,5.9554,6.1075,4.9339,4.3776,8.8345,408.322,73.842,15.32,7.476,61.6762,3.7519,1.8282,31.9373,8.83,3.9152,49.7495,529.6464,5.81,2.0923,1.097,16.9045,39.5528
