Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F418,F419,F423,F424,F429,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F468,F470,F472,F473,F474,F478,F480,F482,F486,F487,F488,F489,F490,F491,F495,F497,F499,F500,F511,F520,F521,F522,F524,F525,F527,F539,F541,F561,F585
2008-07-19 21:57,1,2994.05,2195.1222,1046.1468,1.3204,201.7125,11.8566,411.9572,191.4207,-2727.5,1400.0,1.532,68.7111,84.7569,8.659,50.153,64.1114,49.847,366.1545,120.2818,723.2513,138.1345,624.5709,113.0565,2891.0,364.89,108.1191,7.8579,12.1627,16.9061,706.3452,144.5955,617.6045,1732.2002,8476.17,636.9547,58.5394,993.1274,38.1448,89.0,170.8,146.2,0.1151,5.82,9.66,10.227,2942.0,2.2,16.15,13.2,23.319,3.04,18.95,34.253,17.24,4.07,118.057,0.0,2.3422,68.026,1104.5,138.0032,2.6472,19.862,3.6163,23.551,58.9465,50.6152,0.0372,2.0875,3.4306,1620.7332,5.2778,3.9047,6.2918,0.8803,9.4138,1.0726,36.4186,22.956,414.2061,50.0169,0.8859,7.1493,4.0782,5.7046,5.7374,36.3803,8.7145,5.6319,3.0263,269.3851,0.0,81.4734,2.4825,4.3945,215.2566,202.4176,201.0737,200.8486,3.2018,51.4286,70.0671,3.0546,3.1283,10.9742,10.0934,2.2007,3.0341,30.2973,14.6207,4.4961,219.3969,33.4629,39.6661,0.0,105.3338,0.0,0.0,97.2892,0.0,293.8947,31.2702,2.5832,3.9271,13.0306,474.3363,615.015,0.0,4.7811,0.0,21.6661,4.5221,4.8734,6.155,2.0579,9.4805,53.157,3.2115
2008-07-19 22:52,1,2928.84,2196.2111,1605.7578,0.9959,202.1264,9.1084,419.9018,192.0134,-6097.75,2808.0,3.0345,64.7667,85.4274,9.6234,50.4893,63.9315,49.5107,360.7891,143.8782,749.2445,136.8118,641.4791,213.618,2865.0,362.5064,128.9618,9.4424,14.9164,21.6833,727.5613,144.17,635.6382,1632.312,8789.5001,725.8145,59.5776,997.4308,45.1318,123.0,112.8,150.5,0.2773,5.54,4.678,11.597,597.0,2.3,15.08,13.48,36.218,7.17,23.08,72.888,13.78,2.08,73.696,0.0,3.9528,104.4568,740.5996,53.6078,3.064,27.537,4.1301,30.9815,45.1359,50.3528,0.0856,2.4003,3.2929,255.566,4.6853,3.6111,10.6289,1.7992,23.0631,0.6579,24.8109,39.6184,230.4763,13.9769,0.9904,9.4089,5.6188,3.8514,6.07,15.5899,27.8475,5.6579,3.8989,569.2818,236.8442,51.3594,2.7618,2.6594,19.0033,7.9778,2.6561,3.3943,3.5512,43.5484,34.9272,2.2717,4.1735,9.369,11.811,5.2408,3.5979,34.1207,8.2922,7.6268,145.9369,13.9444,31.0008,0.0,115.6431,613.8337,0.0,0.0,141.3793,258.5859,59.5454,0.7578,6.3993,8.426,935.7644,0.0,0.0,4.6512,0.0,7.3859,5.1428,5.2886,7.2606,1.5371,9.1512,42.3877,8.5646
2008-07-20 3:35,-1,2920.07,2195.1222,1046.1468,1.3204,202.1269,8.4828,415.5185,192.6261,-5521.25,2592.75,7.4027,63.3778,84.9105,8.6789,50.51,64.1125,49.49,363.0364,137.3564,740.1569,138.1709,638.5636,228.0825,2936.0,365.0464,119.9791,11.0227,17.3773,25.5177,714.6392,142.5155,627.5409,1891.4401,7889.72,670.3646,58.72,995.1991,36.9578,127.0,64.1,71.9,0.1151,5.82,7.549,9.642,302.0,1.7,16.06,14.72,25.722,8.33,13.64,70.642,17.96,7.11,114.368,0.0,3.3281,71.3541,1541.7002,159.7564,3.4391,29.099,2.8,33.896,19.9822,24.8685,0.0372,2.0875,2.982,133.5649,5.2108,4.2689,6.8271,2.3822,23.084,1.9911,35.1524,25.0943,528.8403,57.1274,1.1623,9.5342,5.6363,2.1952,2.8675,36.3803,8.7145,5.6319,3.0263,288.9425,259.572,88.9917,2.3205,1.51,199.1982,6.2859,3.531,0.743,2.6823,31.8898,49.9301,14.5618,6.4792,10.7167,12.9053,6.0288,2.136,30.9721,31.4286,7.6114,162.9366,40.9155,45.2117,0.0,142.6991,406.6335,0.0,76.2956,672.8421,455.7599,44.0586,4.0806,3.7725,19.5406,0.0,0.0,0.0,1.4222,0.0,23.8313,5.8568,6.2801,6.826,1.4336,7.5762,62.7572,3.0926
2008-07-21 8:21,-1,3051.44,2184.4333,877.6266,1.4668,226.0086,9.7686,409.8885,215.5977,-6069.75,2858.25,3.1158,67.9889,83.7998,8.7977,50.4285,64.202,49.5715,350.1745,133.2682,723.0309,137.9873,621.43,112.7524,2872.0,351.4309,112.0755,12.64,21.1927,24.2607,698.7702,145.2836,608.79,1706.2759,8889.3,756.9414,59.5615,998.4607,38.6257,90.0,102.5,80.2,0.1355,8.4,4.392,6.621,648.0,3.5,21.3,12.06,20.512,5.02,14.76,38.776,12.63,3.57,36.619,0.0,5.115,129.62,846.5996,77.8939,3.179,38.321,4.23,26.6977,34.17,24.3169,0.0482,3.0528,2.2231,266.8562,6.4674,3.674,6.2531,1.309,10.9588,1.1474,11.0018,40.6735,250.6435,22.5931,0.9906,14.2037,4.0767,3.3591,3.1709,23.1387,9.2374,7.7871,2.2581,301.7214,0.0,44.9602,1.6153,4.1112,25.907,8.686,2.8616,2.2787,5.1479,43.4783,62.2874,1.9266,2.4834,9.0494,7.0225,3.638,2.3752,34.3904,299.314,2.645,99.9209,16.8454,13.9898,0.0,34.984,791.028,221.0019,466.6667,139.8916,644.504,65.5385,0.7578,7.5967,9.5238,719.4245,0.0,0.0,1.1444,0.0,10.2906,5.3373,3.9474,6.2772,1.1299,10.9513,13.9158,3.0063
2008-07-21 11:53,1,2963.97,2224.6222,947.7739,1.2924,195.3787,9.7561,422.3675,185.5963,-1431.5,619.5,0.7672,62.5,85.0922,9.2007,50.1899,64.2199,49.8101,354.2945,138.28,732.4237,137.0027,629.5773,133.2749,2887.0,353.3127,115.9182,10.2273,22.3618,28.1392,704.2846,150.1191,619.35,1839.845,8651.3099,736.1852,56.5635,998.4607,38.6257,70.0,209.2,197.9,0.1782,7.99,7.568,10.272,2478.0,2.2,18.54,7.73,22.958,9.59,19.25,32.266,17.34,3.91,66.817,0.0,3.3189,157.0715,959.7998,148.298,3.8517,38.321,4.23,19.0952,78.3785,65.5491,0.061,2.5782,3.4534,1239.0,4.9515,2.3778,6.6228,2.8768,10.4504,1.2491,18.924,44.0573,324.5754,48.2171,1.0806,14.2037,3.1272,7.0581,7.5262,31.185,13.7861,7.6205,3.5078,692.5477,385.4507,77.572,2.432,3.5155,400.0,400.0,400.0,400.0,3.52,41.2844,54.2108,3.6702,7.3162,5.5901,11.058,6.9999,3.0576,24.2101,22.1678,4.699,169.5462,17.4852,22.3212,0.0,84.8485,901.9024,152.356,81.9411,398.125,320.2966,45.1884,1.8655,8.5372,11.0943,344.4976,697.8723,728.8889,12.256,0.0,20.1441,6.8096,5.1066,4.8988,1.1299,10.9513,13.4909,1.8483
2008-07-22 0:03,-1,2988.31,2224.6222,947.7739,1.2924,192.9787,12.4364,424.7536,183.3869,-2694.75,1476.25,1.4915,61.2333,85.0922,9.2007,50.1899,64.2199,49.8101,352.6455,141.3,734.8382,136.0836,630.0291,141.8843,2875.0,352.0236,121.7209,5.9718,19.5791,24.8005,710.0377,150.3127,624.0573,1777.4358,8907.68,762.8943,57.1724,1004.8054,39.4139,95.0,144.2,126.0,0.1782,7.99,7.134,13.663,3530.0,2.9,14.57,7.34,24.174,5.36,18.32,30.085,10.4,3.1,63.971,0.0,2.7716,139.502,1388.2002,143.3508,4.8847,32.201,2.2894,28.7735,53.2982,50.9188,0.061,2.5782,3.912,1768.6406,4.9296,2.3544,6.8385,2.0794,8.9755,1.0242,22.4095,42.9984,510.9829,52.0855,1.4037,12.5668,4.3127,4.8255,4.9484,31.185,13.7861,7.6205,3.5078,436.0,0.0,57.364,3.2167,2.7009,326.1538,209.5662,202.7582,203.9557,4.736,40.099,60.9836,2.7575,3.7873,5.1946,10.0768,3.9388,2.9078,21.2039,15.1805,6.0357,174.151,15.8332,23.2655,0.0,57.0709,0.0,128.0311,41.2447,560.6957,203.1655,36.7844,2.3552,7.8485,15.5843,336.5385,0.0,0.0,3.3623,0.0,18.7904,8.5439,5.4568,4.5062,1.5106,5.8086,12.4295,1.5352
2008-07-22 2:59,-1,3028.02,2270.2556,1258.4558,1.395,195.1742,12.1805,428.9826,185.9743,-5757.25,2675.75,7.2435,63.3556,86.3472,9.1283,50.1869,64.0917,49.8131,362.1782,146.8118,755.3431,139.66,648.65,253.1952,2845.0,363.0873,118.6936,16.6636,28.1182,37.6915,717.6516,150.2055,631.9864,1717.1081,8581.6799,729.7498,59.1715,1004.8054,39.4139,85.0,189.6,102.3,0.6265,4.94,6.331,16.249,199.0,3.1,20.32,10.02,20.532,6.87,17.15,49.321,15.7,2.59,113.118,0.0,3.2411,181.5117,606.2998,55.5248,2.7255,32.201,2.2894,24.4622,52.9682,35.7726,0.1896,1.5837,4.1853,96.8035,6.5511,2.7094,7.0729,1.7471,15.6771,0.6749,30.8301,55.8926,216.2981,19.6903,0.8207,12.5668,3.8975,6.2615,3.9947,14.3036,44.9094,4.7134,2.5691,440.599,0.0,51.9767,3.7878,2.1985,71.4928,9.8078,2.1441,3.8793,4.893,37.0787,48.6739,15.7024,3.7038,6.8251,5.433,4.9191,2.644,19.4794,31.9037,11.5505,94.2171,9.2111,13.101,0.0,122.7329,994.1094,198.3728,278.5714,210.3929,224.1206,50.3171,1.678,10.5708,7.065,725.1064,0.0,444.4444,2.5685,0.0,7.6087,4.6061,6.1799,5.9353,1.5106,5.8086,53.157,2.1574
2008-07-22 8:41,-1,3032.73,2270.2556,1258.4558,1.395,195.3425,10.0002,420.4726,185.9278,-5612.5,3417.75,3.3272,60.2444,85.0465,8.5762,50.0595,63.8294,49.9405,361.4573,147.8655,756.6351,140.1191,649.4418,255.631,2845.0,363.8591,122.3327,9.6391,25.5327,34.0855,722.5495,153.6109,639.8027,1777.3281,9100.62,769.1809,58.6493,1004.8054,39.4139,99.0,188.2,158.7,0.6265,4.94,5.949,15.49,346.0,2.5,19.18,7.42,20.421,3.21,15.2,53.933,11.45,4.9,68.416,0.0,2.9399,120.1371,1253.3994,123.2961,2.9492,32.201,2.2894,24.6061,62.7876,55.7701,0.1896,1.5837,4.5209,145.962,5.8924,2.2509,7.2303,1.0938,15.2805,1.4931,20.1499,44.674,428.9316,38.8554,0.8995,12.5668,4.5185,6.2056,6.3031,14.3036,44.9094,4.7134,2.5691,288.6739,0.0,59.4889,3.684,5.1695,368.1399,3.4289,1.5699,2.2842,4.1498,44.1176,53.6558,4.9112,2.1334,5.0181,10.9411,2.2909,2.3405,21.098,88.5639,11.4517,118.7873,19.1911,14.7892,0.0,61.9065,692.0635,66.9031,0.0,329.5533,550.4112,36.6885,1.1747,6.7594,13.7727,813.8728,927.4576,0.0,2.2532,0.0,16.0295,5.0285,6.6861,5.797,1.5106,5.8086,15.8112,2.0979
2008-07-22 11:47,-1,3040.34,2207.3889,962.5317,1.2043,196.2746,8.4061,409.1399,186.4275,-5575.25,2755.5,7.4065,66.2,85.3498,8.6397,50.6324,64.1999,49.3676,361.8609,143.0718,749.7516,141.7482,646.6809,257.9247,2845.0,361.5118,123.5555,11.7073,19.5164,26.2174,723.5343,149.9064,634.9736,1773.5327,9242.01,790.0665,59.4838,1006.4594,38.0592,92.0,63.7,28.9,0.3067,6.11,5.292,19.587,644.0,2.6,22.15,9.67,20.564,4.14,16.88,52.72,17.69,5.3,82.523,0.0,5.9548,200.167,765.2998,74.1862,2.793,36.442,2.3222,27.5221,24.8245,9.3474,0.0892,2.0954,5.7352,279.3486,6.8608,2.832,6.9173,1.4088,13.5137,1.7522,23.8837,61.6056,267.8151,26.4901,0.9709,13.0773,4.1847,2.0952,1.1555,43.264,25.4663,5.8732,4.3793,141.1685,0.0,62.9543,4.7874,5.4616,357.0264,8.177,3.3329,0.8776,3.9275,40.6015,62.1419,9.6242,4.2814,6.7588,10.0204,2.9207,2.6103,20.4401,0.0,4.3102,151.1028,27.1567,25.9254,0.0,73.8022,304.7152,303.9679,0.0,143.5004,404.2105,87.2611,1.4014,11.2863,8.2807,0.0,0.0,0.0,1.9093,0.0,9.3899,4.6954,4.5438,5.8612,1.393,6.1015,66.9167,2.3737
2008-07-22 14:00,-1,2988.3,2208.8556,1157.7224,1.5509,197.1793,13.3419,404.5667,186.9869,-5469.25,2685.5,7.4305,65.0778,84.9105,8.6789,50.51,64.1125,49.49,364.49,133.5982,734.4697,134.74,632.8282,125.4382,2936.0,361.6618,116.0718,9.9538,17.5264,22.8371,711.6326,147.6491,625.3827,1822.7262,8769.58,768.1313,59.1313,1006.4594,38.0592,85.0,199.8,100.1,0.4712,5.57,10.423,6.511,380.0,1.8,16.24,15.13,23.898,6.66,13.16,29.118,10.43,6.25,172.349,0.0,2.8763,81.2722,1386.9004,139.957,2.3663,36.442,2.3222,26.5934,60.3324,39.0394,0.1648,1.5865,2.1017,171.1695,5.2005,4.4277,6.7628,1.8735,10.9416,1.7887,55.7952,25.7636,515.5785,53.7607,0.7871,13.0773,3.8068,6.6861,3.9737,18.9304,30.3788,5.1669,3.2434,137.971,218.1056,78.1223,1.6094,2.9399,131.0858,12.519,3.5223,3.4856,2.7659,57.0136,60.4273,16.0476,6.8231,11.325,13.9114,4.9429,2.0796,23.213,27.8104,8.6183,104.7844,35.6606,34.3784,0.0,153.1789,0.0,120.5836,74.1012,701.5801,0.0,37.8695,3.3756,4.4588,15.8149,388.8726,0.0,250.7463,1.439,0.0,18.2205,4.0018,5.7825,5.0364,1.393,6.1015,73.9007,3.3514
2008-07-22 15:30,-1,2987.32,2199.8805135968664,1378.368930067126,4.235501783801026,200.8256,11.9224,414.306,191.0598,-5441.0,2547.0,7.2402,67.2,85.7939,8.6572,50.2073,63.9008,49.7927,363.3318,145.1145,753.9565,136.1173,644.5636,234.3188,2839.0,365.7073,129.0845,9.8192,16.03,22.4489,731.5075,142.5227,637.3145,1769.7554,9605.01,852.5298,58.8213,1006.4594,38.0592,73.0,81.0,84.7,26.12320427526407,6.494577669370037,5.516,9.234,339.0,1.5,22.23,9.45,20.285,6.88,16.41,53.586,11.21,4.46,57.947,0.0,4.1294,161.8708,453.9004,40.675,3.36,36.442,2.3222,19.3185,25.0412,28.1733,8.694490290728243,2.215890264486764,3.2173,181.3781,7.2532,2.4076,6.6868,2.5039,15.1459,1.5802,17.7174,51.8144,159.5537,13.882,1.1235,13.0773,3.3297,2.7115,3.3494,36.23240831542823,26.46983654903436,6.584219803706838,4.0184,177.4393,343.9011,46.266,2.2288,5.0812,173.6303,6.135,4.1624,3.0524,2.2321,46.0465,76.7614,12.8242,3.929,6.5121,7.4142,5.0545,2.5459,22.8688,112.3426,9.0538,114.1647,27.8228,23.0478,0.0,50.773,0.0,212.3607,630.9059,183.0878,81.268,55.7439,2.4056,9.1465,4.7257,0.0,0.0,0.0,1.4982,0.0,4.7711,5.7122,4.5416,5.9647,1.393,6.1015,88.8535,2.3308
2008-07-23 5:15,-1,3012.094817956196,2207.3889,962.5317,1.2043,196.6315,13.6262,410.695,186.2811,-5434.0,2617.5,7.3445,65.1667,85.3498,8.6397,50.6324,64.1999,49.3676,362.3936,146.5309,755.3269,136.5327,645.4573,226.1465,2839.0,364.0564,126.6509,11.5491,19.88,27.2876,728.0393,143.2009,633.9082,1859.4925,9233.7999,804.2368,58.6908,1006.4594,38.0592,152.0,137.1678406741454,73.9,0.3067,6.11,10.104,3.524,429.0,2.2,21.52,8.5,20.909,6.16,15.4,71.007,17.51,5.9,72.576,0.0,7.3083,122.2117,629.9004,62.2225,3.447,36.442,2.3222,44.2333,45.286638020613495,28.9209,0.0892,2.0954,1.271,175.7811,6.7289,2.6279,7.1292,2.0232,23.6387,1.8395,23.1475,38.874,174.3243,17.255,1.1569,13.0773,6.6231,4.555706754939465,2.9776,43.264,25.4663,5.8732,4.3793,0.0,0.0,74.1514,0.8581,2.9942,290.5569,9.9237,0.5474,2.6823,3.376,33.0612,56.3006,9.2705,4.0487,5.8008,8.8646,4.5117,2.3859,31.3987,0.0,8.5785,151.6133,29.6781,23.945,0.0,72.5998,607.6433,0.0,312.1693,351.4956,127.3227,106.0296,2.1164,6.5723,6.8217,0.0,0.0,840.0,1.219,0.0,7.7368,5.8732,4.3493,6.5092,1.393,6.1015,51.4535,2.7729
2008-07-23 19:22,-1,3002.27,2207.3889,962.5317,1.2043,199.6394,15.4346,418.2477,189.2748,-5310.25,2717.5,7.2113,66.3556,85.3498,8.6397,50.6324,64.1999,49.3676,361.0045,145.8655,754.3495,144.0927,650.9627,258.5432,2845.0,363.3227,122.2091,10.1218,23.6564,31.9128,722.4367,155.3091,640.8409,1765.2057,8189.1601,700.0255,58.9384,1006.8463,39.9863,92.0,55.5,58.7,0.3067,6.11,14.962,6.432,385.0,2.6,21.56,9.32,20.101,6.37,17.45,100.216,16.13,5.81,88.174,0.0,4.2643,121.6108,361.5996,49.4254,3.2127,33.259,3.1248,27.5221,21.222,17.1354,0.0892,2.0954,1.9488,185.2647,6.6914,2.6625,6.8796,1.7676,26.3726,1.8127,27.4602,39.0707,118.6846,18.3722,1.101,10.9354,4.1847,1.8486,2.3504,43.264,25.4663,5.8732,4.3793,259.0427,509.011,96.9378,1.5378,5.5221,0.0,6.6298,4.6158,2.4268,3.9183,30.7985,83.3478,14.3699,2.4156,6.3895,8.5423,4.4208,2.6806,38.7618,158.901,10.6502,159.359,24.56,25.8266,0.0,86.4379,320.5953,155.706,62.087,188.9744,410.5869,58.8831,3.2496,6.8893,4.4156,925.3731,0.0,781.3953,2.3973,0.0,7.0605,5.451,3.3379,5.8237,1.4119,7.8147,66.9167,2.2849
2008-07-25 15:23,1,2884.74,2160.3667,899.9488,1.4022,196.1842,11.6229,434.7942,187.3435,-2664.25,1542.0,1.4838,62.5,85.0922,9.2007,50.1899,64.2199,49.8101,356.2155,140.5218,737.734,137.3727,634.11,207.6625,2887.0,355.0636,118.9155,13.1691,21.6064,29.3176,708.4164,146.9618,620.9409,1843.7237,8621.49,762.9077,56.8545,1010.834,38.9435,100.0,133.7,136.5,0.1604,10.2,6.161,16.081,3623.0,3.4,19.27,5.63,23.538,4.54,16.0,53.795,16.72,3.34,109.351,0.0,5.3001,87.8372,854.9004,102.3936,3.8766,30.671,3.591,29.7595,49.1815,47.7554,0.0568,2.7759,4.4475,1834.1299,5.1588,1.9108,6.9612,1.5733,18.595,0.9001,34.706,27.2835,262.7605,33.175,1.1806,11.3622,4.5968,4.6347,5.4284,22.8175,11.4366,9.6685,3.9505,132.8862,433.3333,53.0074,3.6985,2.3113,930.9577,206.7797,202.1312,205.0885,5.44,67.7419,62.4185,3.0796,5.8123,4.0065,9.4325,3.3049,2.5232,25.905,18.1585,8.7833,126.964,15.4584,18.9409,0.0,136.0472,197.3489,182.2785,141.7931,531.0665,364.04,77.2227,1.6302,4.7641,9.9159,0.0,893.5065,0.0,1.5959,0.0,13.4215,6.8185,7.3469,4.3821,1.7238,9.2211,16.2531,1.9771
2008-07-27 4:18,-1,3010.41,2203.9,1116.4129,1.2639,199.0177,4.704,406.7425,189.5111,-2681.75,1496.25,1.4365,64.6778,84.0432,8.7487,50.2849,64.3732,49.7151,353.2882,141.6082,736.8018,139.4736,634.37,203.335,2848.0,351.2736,116.9618,15.3809,24.6464,33.5962,703.2056,150.7536,618.9891,1710.6147,8592.1301,653.0773,58.968,996.2552,36.9453,151.0,135.4,136.6,0.1161,6.6,5.503,16.678,3130.0,1.4,18.48,10.12,18.486,6.21,15.55,67.43,11.37,3.32,73.169,0.0,3.6087,107.2256,1342.7002,117.9089,3.2675,18.401,4.1499,39.7604,53.3329,46.0845,0.0356,2.3733,4.8449,1731.3645,5.7899,2.7669,6.1235,1.614,21.404,1.2514,25.9075,35.2281,456.4732,38.7773,1.0785,6.0139,6.8086,4.4977,5.1884,29.2228,9.1854,6.4533,4.7527,443.1562,752.9412,116.9855,4.1004,4.8734,235.9921,200.9029,200.3949,202.158,2.1646,36.1607,46.4183,2.7213,3.5131,7.1465,7.8852,4.4525,2.4512,33.162,21.6235,2.2761,73.9229,13.4705,16.1328,0.0,66.4736,721.8016,128.2525,108.5193,598.5185,169.1603,47.892,3.2587,6.2682,15.6271,0.0,0.0,0.0,3.8955,0.0,18.0544,5.5411,7.948,2.8835,3.1938,11.2326,14.764,3.1576
2008-07-27 9:37,-1,2979.74,2257.1667,1437.9565,1.4918,205.9919,10.6611,413.1526,196.2449,-2706.0,1445.75,1.5685,67.0333,85.0716,8.6942,50.5287,64.3976,49.4713,361.2073,126.8355,726.0669,145.3945,633.4373,203.7696,2864.0,358.7745,109.8318,16.7209,17.0036,24.7224,701.3445,148.11,616.7164,1859.2332,8753.19,771.7826,59.1446,1013.0161,36.1585,95.0,158.2,148.8,0.6241,8.54,9.437,5.94,3301.0,1.5,14.56,5.36,21.843,6.39,12.16,36.998,11.35,4.84,59.658,0.0,1.9161,144.4434,739.1006,65.6326,2.6365,32.355,2.9999,25.2271,58.0782,54.2649,0.1912,2.7219,1.5178,1702.5621,5.196,1.9597,6.4657,1.9739,13.3601,1.4067,19.4626,42.2656,205.6237,20.1218,0.8916,12.8061,4.1453,5.3092,6.082,23.6118,41.8356,8.0308,2.6601,0.0,0.0,88.5181,1.4377,4.7094,221.0773,210.4097,202.8106,205.1004,2.2377,32.8767,38.5714,3.8656,6.3231,4.226,8.0599,4.3949,1.9197,18.1568,161.5291,3.6417,67.879,28.4645,19.6543,0.0,59.6658,106.1399,583.5294,657.1949,387.2292,0.0,26.6291,2.1485,7.769,8.4438,0.0,0.0,164.7059,2.8668,0.0,8.504,4.4577,3.4051,5.5279,1.0297,8.2965,51.1223,6.7053
2008-07-27 11:10,-1,3067.35,2257.1667,1437.9565,1.4918,206.4033,14.8136,419.0913,196.5835,-5611.75,2736.25,7.4067,68.0333,84.9052,9.7997,50.6596,64.2828,49.3404,350.2682,129.7482,720.3336,143.4855,623.5018,229.5932,2856.0,348.6018,102.8327,19.5391,26.9155,34.5361,685.7975,152.5282,603.9627,1879.3624,9381.19,748.729,58.7381,1013.0161,36.1585,70.0,197.4,179.4,0.6241,8.54,12.656,5.072,647.0,2.7,17.88,9.52,34.018,3.7,25.5,35.488,19.84,5.3,80.679,0.0,3.5852,111.3529,1129.2002,115.4689,2.3593,32.355,2.9999,18.7521,75.3153,62.5772,0.1912,2.7219,1.4455,307.8943,5.45,2.516,10.1805,1.1113,12.3181,1.6294,25.5542,39.9012,360.415,38.2373,0.6982,12.8061,3.1908,6.4355,7.3036,23.6118,41.8356,8.0308,2.6601,0.0,793.7984,85.4348,1.2102,1.9415,95.9122,11.4044,5.7107,2.7947,3.9686,51.9231,68.4783,8.8951,2.8017,7.3373,8.1765,2.5787,4.0898,15.4569,76.6399,1.9859,101.5401,19.6913,23.4105,0.0,73.0804,214.9188,0.0,0.0,115.0614,211.0007,48.2793,2.4145123677190146,5.925,12.0369,664.8794,0.0,485.7143,2.294,0.0,15.422,4.0167,4.9268,3.671,1.0297,8.2965,15.8112,1.6593
2008-07-27 15:46,-1,2988.99,2223.0333,1533.9934,1.3548,199.6076,5.7692,405.8875,189.3926,-5369.0,2732.0,7.3487,62.8889,84.3324,8.9336,50.5527,64.2529,49.4474,355.63,150.7873,751.0793,133.0773,639.4945,206.0549,2890.0,359.7527,128.1745,9.3895,22.6127,27.4102,723.6691,143.3318,631.2591,1920.2216,8608.34,735.4067,58.6421,1009.9942,37.9782,159.0,141.1,117.0,0.7873,9.03,5.248,13.245,420.0,3.8,14.36,10.2,20.946,5.92,16.31,62.714,13.36,6.52,32.267,0.0,2.6622,202.5439,1493.2002,151.4158,4.9397,27.752,4.2709,28.6566,46.6935,44.5725,0.2666,3.0417,3.893,177.2362,4.4239,3.094,5.722,1.9211,18.5638,2.0018,9.6176,59.6299,595.9511,56.2493,1.57,9.2223,7.1384,4.7207,4.4868,22.1358,58.1134,8.231,2.56,459.4059,290.1504,90.9661,3.2632,4.0595,833.2623,6.7048,5.5951,3.0617,6.0424,38.2239,34.8178,10.5228,5.7488,6.7645,14.0516,4.4485,2.5505,30.4356,37.4986,7.5001,142.2862,28.8333,35.6874,0.0,15.7485,441.2203,137.7096,50.9561,815.894,257.0962,35.5788,8.2199,10.5479,17.346,0.0,0.0,0.0,3.2067,0.0,20.5894,8.4235,79.3919,2.5756,1.6664,11.2457,20.9776,3.1232
2008-07-27 16:06,-1,2972.78,2190.4889,1059.439,0.8614,206.4436,11.3083,403.4278,196.6691,-5217.5,3015.25,3.2887,66.1667,84.7166,8.8388,50.3916,64.1968,49.6084,354.9573,154.66,755.6347,133.6536,643.2709,202.0517,2890.0,359.5655,127.7736,13.3609,26.8864,37.2145,718.4202,142.5709,629.91,1795.493,8883.0601,761.5706,58.0546,1013.0161,36.1585,123.0,132.2,211.9,0.28,11.9,11.764,5.785,812.0,1.6,13.94,9.87,20.283,6.21,13.77,31.462,14.76,6.34,89.484,0.0,6.467,128.9514,953.7998,93.2422,2.381,32.355,2.9999,30.9815,57.3113,68.2654,0.0796,3.6861,1.919,334.9113,4.1865,2.9023,5.6101,1.5014,11.696,2.1842,28.2314,39.3259,319.2339,34.3875,0.6951,12.8061,5.6188,4.447,8.7145,68.456,32.5015,11.6532,3.6191,766.8912,0.0,104.03,1.434,3.7544,45.2469,9.4356,3.4406,2.7974,2.4181,27.2727,35.7579,3.0837,4.5854,6.3817,17.2364,4.6463,2.1406,15.5713,48.3466,9.0132,110.4715,23.5807,27.0808,0.0,91.9914,740.3791,100.6858,83.458,0.0,217.4359,92.3354,2.5556,7.182,10.7373,910.8614,0.0,520.6349,1.9147,0.0,12.2434,4.1013,5.8989,2.9519,1.0297,8.2965,13.9158,2.7205
2008-07-27 16:49,-1,2981.85,2180.3778,1208.7411,1.2998,198.7199,6.8715,414.1525,190.0574,-5416.0,2588.0,7.1133,65.6333,85.6039,8.7588,50.179,64.1668,49.821,350.5355,145.3182,739.2852,133.3964,629.25,143.6748,2849.0,353.3918,120.0255,8.2273,25.2927,31.4769,707.8083,147.6055,621.0227,1805.2925,8563.6299,746.772,56.6047,1011.7456,43.008,92.0,166.7,141.5,0.2041,5.84,5.679,12.134,603.0,4.9,20.91,9.84,17.937,7.22,17.27,35.425,9.73,6.59,59.388,0.0,3.3551,106.5371,1280.6997,138.6187,2.6898,18.14,2.9624,24.2871,60.6468,55.1959,0.0672,2.0078,3.8719,259.6344,6.2102,2.8035,6.1586,2.3151,11.0798,1.6941,20.6955,32.0989,538.0542,57.3702,0.9245,6.2984,4.1167,5.5905,5.5949,34.6812,15.6991,5.8238,4.7991,0.0,256.2896,82.6463,2.9298,3.8196,205.8339,12.3983,4.2387,2.5445,7.4657,45.3782,54.2735,9.8671,4.4718,6.7713,9.4364,5.4124,2.7445,24.6564,44.8078,9.8157,118.2654,26.0549,23.6173,0.0,54.599,432.4462,152.4759,87.9354,102.1277,76.0593,48.3877,2.3438,5.9014,14.9551,749.3671,0.0,0.0,2.1945,0.0,18.5624,4.752,6.9965,2.6399,2.3284,6.888,24.2141,2.7747
