Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F18,F21,F22,F23,F24,F27,F28,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F68,F70,F71,F88,F90,F115,F117,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F150,F151,F155,F159,F160,F161,F162,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F286,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F423,F424,F428,F429,F432,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F459,F460,F467,F468,F470,F471,F472,F473,F474,F476,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F494,F495,F496,F497,F499,F500,F510,F511,F520,F521,F522,F523,F524,F525,F527,F539,F541,F545,F561,F570,F572,F574,F576,F577,F585,F589
2008-07-21 8:21,-1,3051.44,2529.27,2184.4333,877.6266,1.4668,107.8711,226.0086,9.7686,409.8885,215.5977,-6069.75,2858.25,-3883.5,833.75,3.1158,67.9889,83.7998,8.7977,50.4285,64.202,49.5715,116.536,78.11,3.872,350.1745,133.2682,723.0309,137.9873,621.43,112.7524,2872,-1.1927,351.4309,112.0755,12.64,21.1927,24.2607,698.7702,145.2836,608.79,104.6736,1706.2759,8889.3,756.9414,59.5615,0,998.4607,38.6257,90,102.5,80.2,52.8,203.071,0.1355,8.4,4.392,6.621,12.71,2413,648,692,216,3.5,21.3,12.06,20.512,5.02,14.76,38.776,12.63,3.57,36.619,0,5.115,129.62,846.5996,77.8939,3.179,38.321,4.23,26.6977,34.17,24.3169,17.5461,67.7218,0.0482,3.0528,2.2231,1073.8102,266.8562,314.8931,105.3482,6.4674,3.674,6.2531,1.309,4.66,10.9588,1.1474,11.0018,40.6735,250.6435,22.5931,0.9906,14.2037,4.0767,3.3591,3.1709,23.1387,9.2374,7.7871,2.2581,8.6638,301.7214,0,44.9602,1.6153,118.7533,4.1112,17.819,25.907,8.686,2.8616,2.2787,5.1479,43.4783,62.2874,1.9266,2.4834,9.0494,7.0225,2.3752,34.3904,5.0039,299.314,2.645,9.5918,99.9209,16.8454,13.9898,6.6225,0,34.984,791.028,50.0994,521.8437,170.8835,221.0019,466.6667,139.8916,644.504,65.5385,0.7578,0.1816,7.5967,20.6583,9.5238,719.4245,0,55.0265,0,1.1444,0,10.2906,0.0882,5.3373,3.9474,6.2772,1.1299,10.9513,7.116,13.9158,533.2464,9.93,3.441,1.8622,12.4598,3.0063,52.2039
2008-07-22 0:03,-1,2988.31,2546.26,2224.6222,947.7739,1.2924,104.8489,192.9787,12.4364,424.7536,183.3869,-2694.75,1476.25,-2053,81.25,1.4915,61.2333,85.0922,9.2007,50.1899,64.2199,49.8101,118.2566,74.57,1.946,352.6455,141.3,734.8382,136.0836,630.0291,141.8843,2875,20.4209,352.0236,121.7209,5.9718,19.5791,24.8005,710.0377,150.3127,624.0573,112.0904,1777.4358,8907.68,762.8943,57.1724,-0.0473,1004.8054,39.4139,95,144.2,126,64.0999,295.563,0.1782,7.99,7.134,13.663,0.37,5803,3530,4483,265,2.9,14.57,7.34,24.174,5.36,18.32,30.085,10.4,3.1,63.971,0,2.7716,139.502,1388.2002,143.3508,4.8847,32.201,2.2894,28.7735,53.2982,50.9188,22.6271,92.9482,0.061,2.5782,3.912,3129.8922,1768.6406,2390.5016,125.7229,4.9296,2.3544,6.8385,2.0794,5.413,8.9755,1.0242,22.4095,42.9984,510.9829,52.0855,1.4037,12.5668,4.3127,4.8255,4.9484,31.185,13.7861,7.6205,3.5078,5.949,436,0,57.364,3.2167,2.969,2.7009,218.3634,326.1538,209.5662,202.7582,203.9557,4.736,40.099,60.9836,2.7575,3.7873,5.1946,10.0768,2.9078,21.2039,5.4623,15.1805,6.0357,6.137,174.151,15.8332,23.2655,21.0437,0,57.0709,0,201.3399,0,111.6582,128.0311,41.2447,560.6957,203.1655,36.7844,2.3552,0.0922,7.8485,97.5149,15.5843,336.5385,0,263.4538,0,3.3623,0,18.7904,0.2576,8.5439,5.4568,4.5062,1.5106,5.8086,7.116,12.4295,536.1118,8.53,2.8829,1.5911,13.1895,1.5352,100.2745
2008-07-22 2:59,-1,3028.02,2560.87,2270.2556,1258.4558,1.395,104.8078,195.1742,12.1805,428.9826,185.9743,-5757.25,2675.75,-3654.5,-2445,7.2435,63.3556,86.3472,9.1283,50.1869,64.0917,49.8131,122.0886,73.95,3.86,362.1782,146.8118,755.3431,139.66,648.65,253.1952,2845,-8.1182,363.0873,118.6936,16.6636,28.1182,37.6915,717.6516,150.2055,631.9864,92.166,1717.1081,8581.6799,729.7498,59.1715,-0.0473,1004.8054,39.4139,85,189.6,102.3,48,180.004,0.6265,4.94,6.331,16.249,0.49,601,199,643,1748,3.1,20.32,10.02,20.532,6.87,17.15,49.321,15.7,2.59,113.118,0,3.2411,181.5117,606.2998,55.5248,2.7255,32.201,2.2894,24.4622,52.9682,35.7726,17.4686,56.3947,0.1896,1.5837,4.1853,301.6514,96.8035,303.3815,933.2947,6.5511,2.7094,7.0729,1.7471,5.8406,15.6771,0.6749,30.8301,55.8926,216.2981,19.6903,0.8207,12.5668,3.8975,6.2615,3.9947,14.3036,44.9094,4.7134,2.5691,6.215,440.599,0,51.9767,3.7878,3.9275,2.1985,17.5947,71.4928,9.8078,2.1441,3.8793,4.893,37.0787,48.6739,15.7024,3.7038,6.8251,5.433,2.644,19.4794,5.927,31.9037,11.5505,7.5067,94.2171,9.2111,13.101,20.9306,0,122.7329,994.1094,228.6286,981.4324,0,198.3728,278.5714,210.3929,224.1206,50.3171,1.678,0.6162,10.5708,55.6,7.065,725.1064,0,68.5315,444.4444,2.5685,0,7.6087,0.1001,4.6061,6.1799,5.9353,1.5106,5.8086,7.116,53.157,537.8145,8.43,2.766,1.5675,11.1971,2.1574,82.0989
2008-07-22 8:41,-1,3032.73,2517.79,2270.2556,1258.4558,1.395,104.8078,195.3425,10.0002,420.4726,185.9278,-5612.5,3417.75,-3617.5,514.75,3.3272,60.2444,85.0465,8.5762,50.0595,63.8294,49.9405,117.7632,74.04,4.768,361.4573,147.8655,756.6351,140.1191,649.4418,255.631,2845,-5.5327,363.8591,122.3327,9.6391,25.5327,34.0855,722.5495,153.6109,639.8027,110.5151,1777.3281,9100.62,769.1809,58.6493,-0.0473,1004.8054,39.4139,99,188.2,158.7,48,180.004,0.6265,4.94,5.949,15.49,0.49,1653,346,1216,1895,2.5,19.18,7.42,20.421,3.21,15.2,53.933,11.45,4.9,68.416,0,2.9399,120.1371,1253.3994,123.2961,2.9492,32.201,2.2894,24.6061,62.7876,55.7701,17.4686,56.3947,0.1896,1.5837,4.5209,733.2587,145.962,515.9667,874.9561,5.8924,2.2509,7.2303,1.0938,5.079,15.2805,1.4931,20.1499,44.674,428.9316,38.8554,0.8995,12.5668,4.5185,6.2056,6.3031,14.3036,44.9094,4.7134,2.5691,6.5844,288.6739,0,59.4889,3.684,3.9275,5.1695,33.6144,368.1399,3.4289,1.5699,2.2842,4.1498,44.1176,53.6558,4.9112,2.1334,5.0181,10.9411,2.3405,21.098,5.927,88.5639,11.4517,6.2616,118.7873,19.1911,14.7892,10.2185,0,61.9065,692.0635,464.8649,66.6667,368.641,66.9031,0,329.5533,550.4112,36.6885,1.1747,0.154,6.7594,28.2881,13.7727,813.8728,927.4576,89.7338,0,2.2532,0,16.0295,0.0672,5.0285,6.6861,5.797,1.5106,5.8086,7.116,15.8112,531.8418,10.26,3.5183,1.9291,22.148,2.0979,82.0989
2008-07-22 11:47,-1,3040.34,2501.16,2207.3889,962.5317,1.2043,104.0311,196.2746,8.4061,409.1399,186.4275,-5575.25,2755.5,-4149.25,-1533.5,7.4065,66.2,85.3498,8.6397,50.6324,64.1999,49.3676,117.674,4.138,0.2003,361.8609,143.0718,749.7516,141.7482,646.6809,257.9247,2845,0.4836,361.5118,123.5555,11.7073,19.5164,26.2174,723.5343,149.9064,634.9736,111.8165,1773.5327,9242.01,790.0665,59.4838,-0.4258,1006.4594,38.0592,92,63.7,28.9,74.7,416.4299,0.3067,6.11,5.292,19.587,0.45,1036,644,3818,5475,2.6,22.15,9.67,20.564,4.14,16.88,52.72,17.69,5.3,82.523,0,5.9548,200.167,765.2998,74.1862,2.793,36.442,2.3222,27.5221,24.8245,9.3474,29.3685,124.707,0.0892,2.0954,5.7352,441.7317,279.3486,1740.3043,2552.7019,6.8608,2.832,6.9173,1.4088,5.9203,13.5137,1.7522,23.8837,61.6056,267.8151,26.4901,0.9709,13.0773,4.1847,2.0952,1.1555,43.264,25.4663,5.8732,4.3793,5.4906,141.1685,0,62.9543,4.7874,3.5936,5.4616,92.0166,357.0264,8.177,3.3329,0.8776,3.9275,40.6015,62.1419,9.6242,4.2814,6.7588,10.0204,2.6103,20.4401,5.927,0,4.3102,7.2194,151.1028,27.1567,25.9254,13.6881,0,73.8022,304.7152,362.1928,307.5697,0,303.9679,0,143.5004,404.2105,87.2611,1.4014,1.0065,11.2863,24.4635,8.2807,0,0,102.9126,0,1.9093,0,9.3899,0.1273,4.6954,4.5438,5.8612,1.393,6.1015,7.116,66.9167,532.2673,6,2.3022,1.1273,13.7941,2.3737,82.0989
2008-07-22 14:00,-1,2988.3,2519.05,2208.8556,1157.7224,1.5509,107.8022,197.1793,13.3419,404.5667,186.9869,-5469.25,2685.5,-4006.5,-1275.5,7.4305,65.0778,84.9105,8.6789,50.51,64.1125,49.49,117.0442,76.9,1.279,364.49,133.5982,734.4697,134.74,632.8282,125.4382,2936,22.4736,361.6618,116.0718,9.9538,17.5264,22.8371,711.6326,147.6491,625.3827,112.5148,1822.7262,8769.58,768.1313,59.1313,-0.4258,1006.4594,38.0592,85,199.8,100.1,47.2,219.162,0.4712,5.57,10.423,6.511,0.35,906,380,3296,1672,1.8,16.24,15.13,23.898,6.66,13.16,29.118,10.43,6.25,172.349,0,2.8763,81.2722,1386.9004,139.957,2.3663,36.442,2.3222,26.5934,60.3324,39.0394,18.0418,67.57,0.1648,1.5865,2.1017,432.2865,171.1695,1552.4676,757.98,5.2005,4.4277,6.7628,1.8735,3.9371,10.9416,1.7887,55.7952,25.7636,515.5785,53.7607,0.7871,13.0773,3.8068,6.6861,3.9737,18.9304,30.3788,5.1669,3.2434,3.8536,137.971,218.1056,78.1223,1.6094,2.7859,2.9399,82.2663,131.0858,12.519,3.5223,3.4856,2.7659,57.0136,60.4273,16.0476,6.8231,11.325,13.9114,2.0796,23.213,3.0301,27.8104,8.6183,7.952,104.7844,35.6606,34.3784,32.1569,0,153.1789,0,67.1483,528.9655,666.6667,120.5836,74.1012,701.5801,0,37.8695,3.3756,0.0881,4.4588,19.6865,15.8149,388.8726,0,349.2063,250.7463,1.439,0,18.2205,0.1475,4.0018,5.7825,5.0364,1.393,6.1015,7.116,73.9007,534.6455,7.81,2.2358,1.4608,13.6183,3.3514,47.1586
2008-07-22 15:30,-1,2987.32,2528.81,2199.513576,1338.085341,4.42309014,99.91825831,200.8256,11.9224,414.306,191.0598,-5441,2547,-5585,-4198,7.2402,67.2,85.7939,8.6572,50.2073,63.9008,49.7927,117.2894,1.434,1.772,363.3318,145.1145,753.9565,136.1173,644.5636,234.3188,2839,3.97,365.7073,129.0845,9.8192,16.03,22.4489,731.5075,142.5227,637.3145,114.1296,1769.7554,9605.01,852.5298,58.8213,-0.4258,1006.4594,38.0592,73,81,84.7,54.34229409,455.2132844,27.96798675,6.581965717,5.516,9.234,0.49,227,339,3142,7289,1.5,22.23,9.45,20.285,6.88,16.41,53.586,11.21,4.46,57.947,0,4.1294,161.8708,453.9004,40.675,3.36,36.442,2.3222,19.3185,25.0412,28.1733,20.35479107,150.949339,9.310125829,2.208809699,3.2173,103.8813,181.3781,1407.5641,3645.352,7.2532,2.4076,6.6868,2.5039,5.6009,15.1459,1.5802,17.7174,51.8144,159.5537,13.882,1.1235,13.0773,3.3297,2.7115,3.3494,35.07277969,26.35548059,6.642423976,4.0184,6.8224,177.4393,343.9011,46.266,2.2288,3.9275,5.0812,56.2578,173.6303,6.135,4.1624,3.0524,2.2321,46.0465,76.7614,12.8242,3.929,6.5121,7.4142,2.5459,22.8688,5.878,112.3426,9.0538,6.2285,114.1647,27.8228,23.0478,24.9484,0,50.773,0,488.1988,358.1801,0,212.3607,630.9059,183.0878,81.268,55.7439,2.4056,0.0563,9.1465,89.642,4.7257,0,0,87.8049,0,1.4982,0,4.7711,0.1006,5.7122,4.5416,5.9647,1.393,6.1015,7.116,88.8535,531.2491,6.86,2.4529,1.2913,13.5856,2.3308,47.1586
2008-07-23 5:15,-1,3012.700215,2481.85,2207.3889,962.5317,1.2043,104.0311,196.6315,13.6262,410.695,186.2811,-5434,2617.5,-3876.75,-309.75,7.3445,65.1667,85.3498,8.6397,50.6324,64.1999,49.3676,117.674,4.198,0.9003,362.3936,146.5309,755.3269,136.5327,645.4573,226.1465,2839,0.12,364.0564,126.6509,11.5491,19.88,27.2876,728.0393,143.2009,633.9082,99.9672,1859.4925,9233.7999,804.2368,58.6908,-0.4258,1006.4594,38.0592,152,137.7029089,73.9,74.7,416.4299,0.3067,6.11,10.104,3.524,0.49,1001,429,4335,900,2.2,21.52,8.5,20.909,6.16,15.4,71.007,17.51,5.9,72.576,0,7.3083,122.2117,629.9004,62.2225,3.447,36.442,2.3222,44.2333,45.61914005,28.9209,29.3685,124.707,0.0892,2.0954,1.271,430.2875,175.7811,1904.3997,433.9934,6.7289,2.6279,7.1292,2.0232,5.47,23.6387,1.8395,23.1475,38.874,174.3243,17.255,1.1569,13.0773,6.6231,4.569026067,2.9776,43.264,25.4663,5.8732,4.3793,3.9655,0,0,74.1514,0.8581,3.9275,2.9942,111.8205,290.5569,9.9237,0.5474,2.6823,3.376,33.0612,56.3006,9.2705,4.0487,5.8008,8.8646,2.3859,31.3987,5.878,0,8.5785,5.985,151.6133,29.6781,23.945,16.926,0,72.5998,607.6433,0,67.4245,279.0528,0,312.1693,351.4956,127.3227,106.0296,2.1164,0.1697,6.5723,46.1713,6.8217,0,0,64.3929,840,1.219,0,7.7368,0.0828,5.8732,4.3493,6.5092,1.393,6.1015,7.116,51.4535,530.1291,8.1,2.8482,1.5279,9.9804,2.7729,34.4153
2008-07-23 19:22,-1,3002.27,2497.45,2207.3889,962.5317,1.2043,104.0311,199.6394,15.4346,418.2477,189.2748,-5310.25,2717.5,-3641.5,65.25,7.2113,66.3556,85.3498,8.6397,50.6324,64.1999,49.3676,117.674,5.988,0.0259,361.0045,145.8655,754.3495,144.0927,650.9627,258.5432,2845,-3.6564,363.3227,122.2091,10.1218,23.6564,31.9128,722.4367,155.3091,640.8409,102.0085,1765.2057,8189.1601,700.0255,58.9384,0.0473,1006.8463,39.9863,92,55.5,58.7,74.7,416.4299,0.3067,6.11,14.962,6.432,0.49,668,385,2354,1144,2.6,21.56,9.32,20.101,6.37,17.45,100.216,16.13,5.81,88.174,0,4.2643,121.6108,361.5996,49.4254,3.2127,33.259,3.1248,27.5221,21.222,17.1354,29.3685,124.707,0.0892,2.0954,1.9488,286.4628,185.2647,1132.135,530.0424,6.6914,2.6625,6.8796,1.7676,5.7504,26.3726,1.8127,27.4602,39.0707,118.6846,18.3722,1.101,10.9354,4.1847,1.8486,2.3504,43.264,25.4663,5.8732,4.3793,6.4987,259.0427,509.011,96.9378,1.5378,3.9275,5.5221,64.6437,0,6.6298,4.6158,2.4268,3.9183,30.7985,83.3478,14.3699,2.4156,6.3895,8.5423,2.6806,38.7618,5.927,158.901,10.6502,5.0569,159.359,24.56,25.8266,25.8499,0,86.4379,320.5953,121.3356,0,365.2683,155.706,62.087,188.9744,410.5869,58.8831,3.2496,0.1229,6.8893,41.381,4.4156,925.3731,0,42.9066,781.3953,2.3973,0,7.0605,0.0972,5.451,3.3379,5.8237,1.4119,7.8147,7.116,66.9167,528.1864,7.49,2.6843,1.4181,12.6981,2.2849,114.5979
2008-07-27 4:18,-1,3010.41,2632.8,2203.9,1116.4129,1.2639,102.2733,199.0177,4.704,406.7425,189.5111,-2681.75,1496.25,-1949.5,379.25,1.4365,64.6778,84.0432,8.7487,50.2849,64.3732,49.7151,118.7784,14.41,5.143,353.2882,141.6082,736.8018,139.4736,634.37,203.335,2848,15.3536,351.2736,116.9618,15.3809,24.6464,33.5962,703.2056,150.7536,618.9891,110.0722,1710.6147,8592.1301,653.0773,58.968,0.0946,996.2552,36.9453,151,135.4,136.6,67.4001,326.247,0.1161,6.6,5.503,16.678,0.35,5366,3130,3988,895,1.4,18.48,10.12,18.486,6.21,15.55,67.43,11.37,3.32,73.169,0,3.6087,107.2256,1342.7002,117.9089,3.2675,18.401,4.1499,39.7604,53.3329,46.0845,25.652,123.5735,0.0356,2.3733,4.8449,3096.6188,1731.3645,2252.2613,451.8801,5.7899,2.7669,6.1235,1.614,5.2174,21.404,1.2514,25.9075,35.2281,456.4732,38.7773,1.0785,6.0139,6.8086,4.4977,5.1884,29.2228,9.1854,6.4533,4.7527,3.4792,443.1562,752.9412,116.9855,4.1004,2.7826,4.8734,204.5653,235.9921,200.9029,200.3949,202.158,2.1646,36.1607,46.4183,2.7213,3.5131,7.1465,7.8852,2.4512,33.162,6.0155,21.6235,2.2761,10.3624,73.9229,13.4705,16.1328,11.4665,0,66.4736,721.8016,115.9979,491.6324,70.9797,128.2525,108.5193,598.5185,169.1603,47.892,3.2587,0.8118,6.2682,48.7564,15.6271,0,0,60.3279,0,3.8955,0,18.0544,0.0864,5.5411,7.948,2.8835,3.1938,11.2326,7.116,14.764,535.7491,7.17,2.6206,1.3383,18.8142,3.1576,125.06
2008-07-27 9:37,-1,2979.74,2446.56,2257.1667,1437.9565,1.4918,106.34,205.9919,10.6611,413.1526,196.2449,-2706,1445.75,-1975.75,533.75,1.5685,67.0333,85.0716,8.6942,50.5287,64.3976,49.4713,118.0626,76.33,2.325,361.2073,126.8355,726.0669,145.3945,633.4373,203.7696,2864,2.9964,358.7745,109.8318,16.7209,17.0036,24.7224,701.3445,148.11,616.7164,99.9869,1859.2332,8753.19,771.7826,59.1446,-0.615,1013.0161,36.1585,95,158.2,148.8,55.1001,339.527,0.6241,8.54,9.437,5.94,0.55,5913,3301,4229,1180,1.5,14.56,5.36,21.843,6.39,12.16,36.998,11.35,4.84,59.658,0,1.9161,144.4434,739.1006,65.6326,2.6365,32.355,2.9999,25.2271,58.0782,54.2649,17.2584,108.9468,0.1912,2.7219,1.5178,3151.2826,1702.5621,2292.6233,623.1289,5.196,1.9597,6.4657,1.9739,4.0818,13.3601,1.4067,19.4626,42.2656,205.6237,20.1218,0.8916,12.8061,4.1453,5.3092,6.082,23.6118,41.8356,8.0308,2.6601,6.5537,0,0,88.5181,1.4377,4.4275,4.7094,214.0453,221.0773,210.4097,202.8106,205.1004,2.2377,32.8767,38.5714,3.8656,6.3231,4.226,8.0599,1.9197,18.1568,5.0769,161.5291,3.6417,4.8438,67.879,28.4645,19.6543,11.383,0,59.6658,106.1399,221.2202,91.3649,62.9247,583.5294,657.1949,387.2292,0,26.6291,2.1485,0.8246,7.769,15.3589,8.4438,0,0,65.8494,164.7059,2.8668,0,8.504,0.0546,4.4577,3.4051,5.5279,1.0297,8.2965,7.116,51.1223,532.6318,9.25,2.9887,1.7367,12.4036,6.7053,125.06
2008-07-27 11:10,-1,3067.35,2456.33,2257.1667,1437.9565,1.4918,106.34,206.4033,14.8136,419.0913,196.5835,-5611.75,2736.25,-4712.25,-1822.5,7.4067,68.0333,84.9052,9.7997,50.6596,64.2828,49.3404,118.1188,78.25,2.773,350.2682,129.7482,720.3336,143.4855,623.5018,229.5932,2856,-6.9155,348.6018,102.8327,19.5391,26.9155,34.5361,685.7975,152.5282,603.9627,110.3976,1879.3624,9381.19,748.729,58.7381,-0.615,1013.0161,36.1585,70,197.4,179.4,55.1001,339.527,0.6241,8.54,12.656,5.072,0.55,542,647,2982,1748,2.7,17.88,9.52,34.018,3.7,25.5,35.488,19.84,5.3,80.679,0,3.5852,111.3529,1129.2002,115.4689,2.3593,32.355,2.9999,18.7521,75.3153,62.5772,17.2584,108.9468,0.1912,2.7219,1.4455,243.4904,307.8943,1347.0816,747.5638,5.45,2.516,10.1805,1.1113,7.198,12.3181,1.6294,25.5542,39.9012,360.415,38.2373,0.6982,12.8061,3.1908,6.4355,7.3036,23.6118,41.8356,8.0308,2.6601,4.1923,0,793.7984,85.4348,1.2102,4.4275,1.9415,63.2819,95.9122,11.4044,5.7107,2.7947,3.9686,51.9231,68.4783,8.8951,2.8017,7.3373,8.1765,4.0898,15.4569,5.1858,76.6399,1.9859,7.1962,101.5401,19.6913,23.4105,15.2357,0,73.0804,214.9188,252.7066,0,294.6058,0,0,115.0614,211.0007,48.2793,2.401614078,2.1981,5.925,71.7855,12.0369,664.8794,0,48.0962,485.7143,2.294,0,15.422,0.0909,4.0167,4.9268,3.671,1.0297,8.2965,7.116,15.8112,530.4545,5.4,1.7463,1.018,18.2982,1.6593,125.06
2008-07-27 15:46,-1,2988.99,2607.63,2223.0333,1533.9934,1.3548,109.7067,199.6076,5.7692,405.8875,189.3926,-5369,2732,-4466.5,-117.25,7.3487,62.8889,84.3324,8.9336,50.5527,64.2529,49.4474,116.7828,76.69,2.678,355.63,150.7873,751.0793,133.0773,639.4945,206.0549,2890,17.3873,359.7527,128.1745,9.3895,22.6127,27.4102,723.6691,143.3318,631.2591,204.8898,1920.2216,8608.34,735.4067,58.6421,-0.0473,1009.9942,37.9782,159,141.1,117,66.8,339.561,0.7873,9.03,5.248,13.245,0.35,455,420,2311,977,3.8,14.36,10.2,20.946,5.92,16.31,62.714,13.36,6.52,32.267,0,2.6622,202.5439,1493.2002,151.4158,4.9397,27.752,4.2709,28.6566,46.6935,44.5725,20.7635,106.5255,0.2666,3.0417,3.893,190.1736,177.2362,1026.9549,439.7964,4.4239,3.094,5.722,1.9211,4.2766,18.5638,2.0018,9.6176,59.6299,595.9511,56.2493,1.57,9.2223,7.1384,4.7207,4.4868,22.1358,58.1134,8.231,2.56,4.8644,459.4059,290.1504,90.9661,3.2632,2.8173,4.0595,51.7407,833.2623,6.7048,5.5951,3.0617,6.0424,38.2239,34.8178,10.5228,5.7488,6.7645,14.0516,2.5505,30.4356,2.7541,37.4986,7.5001,6.4521,142.2862,28.8333,35.6874,15.6314,0,15.7485,441.2203,293.1242,0,77.4273,137.7096,50.9561,815.894,257.0962,35.5788,8.2199,0.1988,10.5479,25.8214,17.346,0,0,69.6774,0,3.2067,0,20.5894,0.1349,8.4235,79.3919,2.5756,1.6664,11.2457,7.116,20.9776,528.41,9.37,3.3671,1.7732,10.2289,3.1232,216.9552
2008-07-27 16:06,-1,2972.78,2431.57,2190.4889,1059.439,0.8614,102.1178,206.4436,11.3083,403.4278,196.6691,-5217.5,3015.25,-4005,678.5,3.2887,66.1667,84.7166,8.8388,50.3916,64.1968,49.6084,111.7128,76.67,4.07,354.9573,154.66,755.6347,133.6536,643.2709,202.0517,2890,13.1136,359.5655,127.7736,13.3609,26.8864,37.2145,718.4202,142.5709,629.91,97.2744,1795.493,8883.0601,761.5706,58.0546,-0.615,1013.0161,36.1585,123,132.2,211.9,60.8,725.25,0.28,11.9,11.764,5.785,0.41,724,812,375,307,1.6,13.94,9.87,20.283,6.21,13.77,31.462,14.76,6.34,89.484,0,6.467,128.9514,953.7998,93.2422,2.381,32.355,2.9999,30.9815,57.3113,68.2654,21.5914,248.1543,0.0796,3.6861,1.919,305.296,334.9113,179.4937,150.1655,4.1865,2.9023,5.6101,1.5014,3.9067,11.696,2.1842,28.2314,39.3259,319.2339,34.3875,0.6951,12.8061,5.6188,4.447,8.7145,68.456,32.5015,11.6532,3.6191,8.6474,766.8912,0,104.03,1.434,3.2676,3.7544,9.3633,45.2469,9.4356,3.4406,2.7974,2.4181,27.2727,35.7579,3.0837,4.5854,6.3817,17.2364,2.1406,15.5713,2.7541,48.3466,9.0132,7.2863,110.4715,23.5807,27.0808,25.4735,0,91.9914,740.3791,91.9431,0,110.8817,100.6858,83.458,0,217.4359,92.3354,2.5556,0.212,7.182,47.7237,10.7373,910.8614,0,60.6581,520.6349,1.9147,0,12.2434,0.0824,4.1013,5.8989,2.9519,1.0297,8.2965,7.116,13.9158,521.2055,7.41,2.5665,1.4217,19.4047,2.7205,127.5067
2008-07-27 16:49,-1,2981.85,2529.11,2180.3778,1208.7411,1.2998,100.2789,198.7199,6.8715,414.1525,190.0574,-5416,2588,-3793.25,-788.5,7.1133,65.6333,85.6039,8.7588,50.179,64.1668,49.821,118.6704,14.14,5.103,350.5355,145.3182,739.2852,133.3964,629.25,143.6748,2849,14.7073,353.3918,120.0255,8.2273,25.2927,31.4769,707.8083,147.6055,621.0227,108.7713,1805.2925,8563.6299,746.772,56.6047,-0.0473,1011.7456,43.008,92,166.7,141.5,67,419.2061,0.2041,5.84,5.679,12.134,0.41,252,603,698,1623,4.9,20.91,9.84,17.937,7.22,17.27,35.425,9.73,6.59,59.388,0,3.3551,106.5371,1280.6997,138.6187,2.6898,18.14,2.9624,24.2871,60.6468,55.1959,24.2952,120.5494,0.0672,2.0078,3.8719,117.6124,259.6344,300.5466,749.2069,6.2102,2.8035,6.1586,2.3151,5.7843,11.0798,1.6941,20.6955,32.0989,538.0542,57.3702,0.9245,6.2984,4.1167,5.5905,5.5949,34.6812,15.6991,5.8238,4.7991,9.1688,0,256.2896,82.6463,2.9298,3.2676,3.8196,18.4011,205.8339,12.3983,4.2387,2.5445,7.4657,45.3782,54.2735,9.8671,4.4718,6.7713,9.4364,2.7445,24.6564,5.8734,44.8078,9.8157,11.4559,118.2654,26.0549,23.6173,15.6131,0,54.599,432.4462,137.4138,0,407.0618,152.4759,87.9354,102.1277,76.0593,48.3877,2.3438,0.1019,5.9014,15.5818,14.9551,749.3671,0,51.8436,0,2.1945,0,18.5624,0.1786,4.752,6.9965,2.6399,2.3284,6.888,7.116,24.2141,534.3927,8.78,3.1722,1.643,18.1292,2.7747,146.8715
