Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F15,F21,F22,F23,F24,F40,F43,F45,F46,F50,F51,F55,F59,F60,F62,F63,F65,F66,F67,F70,F71,F72,F73,F88,F90,F115,F117,F133,F135,F136,F137,F138,F139,F140,F148,F151,F152,F154,F158,F159,F160,F161,F162,F183,F185,F187,F188,F196,F197,F199,F200,F201,F202,F203,F204,F205,F207,F208,F223,F225,F246,F250,F252,F268,F270,F271,F272,F274,F275,F283,F286,F287,F293,F294,F295,F296,F297,F324,F332,F335,F336,F338,F339,F340,F343,F344,F345,F346,F361,F363,F388,F390,F412,F413,F418,F419,F421,F423,F424,F425,F428,F429,F430,F431,F432,F433,F434,F435,F436,F438,F439,F440,F456,F460,F467,F468,F471,F472,F473,F474,F476,F477,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F494,F496,F499,F500,F510,F511,F516,F519,F520,F521,F522,F524,F547,F555,F561,F562,F569,F570,F572,F574,F576,F577,F581,F589
2008-07-19 21:57,1,2994.05,2548.21,2195.1222,1046.1468,1.3204,103.34,411.9572,-2727.5,1400.0,-1976.0,360.5,14.37,366.1545,120.2818,723.2513,624.5709,113.0565,2891.0,27.8373,364.89,108.1191,7.8579,16.9061,706.3452,0.8692,617.6045,112.0789,151.5228,466.0817,1732.2002,8476.17,636.9547,58.5394,993.1274,89.0,170.8,146.2,53.0999,380.5909,0.1151,13.6246,10.227,0.4291,13.3159,,5655.0,2942.0,3967.0,776.0,23.319,3.04,18.95,34.253,4.07,20.07,10.22,17.24,4.07,6.706,25.579,0.2132,12.79,21.13,118.057,68.026,1104.5,,138.0032,2.6472,19.862,23.551,58.9465,50.6152,120.7408,0.0372,4.2787,3.4306,0.1211,,3153.6764,1620.7332,2281.7211,418.6848,9.4138,1.0726,3.3098,8.9881,2.0216,6.8075,0.0628,5.6977,36.4186,7.87,4.596,22.956,414.2061,50.0169,0.8859,36.3803,8.7145,269.3851,0.0,6.7545,81.4734,2.4825,4.1698,3.6899,4.3945,207.3327,210.1429,200.7591,215.2566,202.4176,201.0737,200.8486,51.4286,70.0671,3.0546,10.0934,30.2973,102.9947,14.6207,9.4525,219.3969,33.4629,39.6661,24.5336,8.8454,0.0,105.3338,0.0,99.4809,0.0,162.1884,0.0,97.2892,0.0,293.8947,31.2702,0.8832,42.7355,474.3363,615.015,87.1111,0.0,,12.5838,4.7811,0.0,21.6661,4.5221,411.648,32.4934,53.157,265.922,15.4411,532.1764,9.5699,3.3618,1.7983,14.5507,57.8122,57.8122
2008-07-19 22:52,1,2928.84,2479.4,2196.2111,1605.7578,0.9959,97.9156,419.9018,-6097.75,2808.0,-3869.75,752.5,61.1,360.7891,143.8782,749.2445,641.4791,213.618,2865.0,25.0836,362.5064,128.9618,9.4424,21.6833,727.5613,0.9241,635.6382,63.7271,,,1632.312,8789.5001,725.8145,59.5776,997.4308,123.0,112.8,150.5,51.7,250.3359,0.2773,12.733,11.597,0.4533,12.3727,,2352.0,597.0,295.0,143.0,36.218,7.17,23.08,72.888,2.08,20.73,14.3,13.78,2.08,6.722,41.002,0.4785,12.1,27.28,73.696,104.4568,740.5996,,53.6078,3.064,27.537,30.9815,45.1359,50.3528,87.4243,0.0856,4.0129,3.2929,0.1335,,1081.3385,255.566,128.014,68.7047,23.0631,0.6579,3.6622,10.5628,1.814,11.2743,0.1467,9.1103,24.8109,,,39.6184,230.4763,13.9769,0.9904,15.5899,27.8475,569.2818,236.8442,6.2995,51.3594,2.7618,4.4827,3.8319,2.6594,38.5716,21.2607,7.6232,19.0033,7.9778,2.6561,3.3943,43.5484,34.9272,2.2717,11.811,34.1207,5.2729,8.2922,11.0886,145.9369,13.9444,31.0008,51.7796,8.3929,0.0,115.6431,613.8337,73.812,0.0,0.0,0.0,0.0,141.3793,258.5859,59.5454,0.4323,26.8017,935.7644,0.0,67.9406,0.0,,9.6888,4.6512,0.0,7.3859,5.1428,399.092,67.3761,42.3877,264.188,13.0129,533.7464,7.74,2.8659,1.4501,12.8058,75.5077,75.5077
2008-07-20 3:35,-1,2920.07,2507.4,2195.1222,1046.1468,1.3204,103.34,415.5185,-5521.25,2592.75,-3982.25,-1933.25,76.9,363.0364,137.3564,740.1569,638.5636,228.0825,2936.0,22.6227,365.0464,119.9791,11.0227,25.5177,714.6392,0.9556,627.5409,80.1463,158.0006,469.5404,1891.4401,7889.72,670.3646,58.72,995.1991,127.0,64.1,71.9,53.0999,380.5909,0.1151,13.6615,9.642,0.5815,13.0898,,971.0,302.0,1437.0,3851.0,25.722,8.33,13.64,70.642,7.11,21.95,9.34,17.96,7.11,11.537,25.566,0.2307,6.45,17.96,114.368,71.3541,1541.7002,,159.7564,3.4391,29.099,33.896,19.9822,24.8685,120.7408,0.0372,4.2827,2.982,0.1709,,444.4295,133.5649,651.5322,1792.1565,23.084,1.9911,2.5147,7.7587,3.0383,6.9396,0.0698,5.4477,35.1524,13.23,10.4069,25.0943,528.8403,57.1274,1.1623,36.3803,8.7145,288.9425,259.572,6.7589,88.9917,2.3205,6.1204,3.221,1.51,17.5866,11.6479,36.0851,199.1982,6.2859,3.531,0.743,31.8898,49.9301,14.5618,12.9053,30.9721,3.0301,31.4286,7.7847,162.9366,40.9155,45.2117,24.1399,4.5258,0.0,142.6991,406.6335,46.8246,57.648,262.5493,0.0,76.2956,672.8421,455.7599,44.0586,0.6807,56.6776,0.0,0.0,94.8247,0.0,,6.8582,1.4222,0.0,23.8313,5.8568,408.824,45.0415,62.7572,,,530.18,9.95,2.6544,1.8767,6.5577,52.2039,52.2039
2008-07-21 8:21,-1,3051.44,2529.27,2184.4333,877.6266,1.4668,107.8711,409.8885,-6069.75,2858.25,-3883.5,833.75,78.11,350.1745,133.2682,723.0309,621.43,112.7524,2872.0,-1.1927,351.4309,112.0755,12.64,24.2607,698.7702,0.9458,608.79,104.6736,,,1706.2759,8889.3,756.9414,59.5615,998.4607,90.0,102.5,80.2,52.8,203.071,0.1355,10.6832,6.621,0.3514,10.431,,2413.0,648.0,692.0,216.0,20.512,5.02,14.76,38.776,3.57,19.56,10.75,12.63,3.57,3.394,18.604,0.0626,6.34,12.63,36.619,129.62,846.5996,,77.8939,3.179,38.321,26.6977,34.17,24.3169,67.7218,0.0482,3.841,2.2231,0.1035,,1073.8102,266.8562,314.8931,105.3482,10.9588,1.1474,3.0448,8.6726,1.1813,6.1663,0.0209,3.6761,11.0018,,,40.6735,250.6435,22.5931,0.9906,23.1387,9.2374,301.7214,0.0,4.7269,44.9602,1.6153,3.3751,118.7533,4.1112,39.7545,22.6712,17.819,25.907,8.686,2.8616,2.2787,43.4783,62.2874,1.9266,7.0225,34.3904,5.0039,299.314,9.5918,99.9209,16.8454,13.9898,6.6225,4.3639,0.0,34.984,791.028,50.0994,521.8437,170.8835,221.0019,466.6667,139.8916,644.504,65.5385,0.1816,20.6583,719.4245,0.0,55.0265,0.0,,,1.1444,0.0,10.2906,5.3373,400.008,12.7287,13.9158,258.406,23.8168,533.2464,9.93,3.441,1.8622,12.4598,,52.2039
2008-07-21 11:53,1,2963.97,2629.48,2224.6222,947.7739,1.2924,104.8489,422.3675,-1431.5,619.5,-1025.25,131.75,74.57,354.2945,138.28,732.4237,629.5773,133.2749,2887.0,17.6382,353.3127,115.9182,10.2273,28.1392,704.2846,1.0144,619.35,78.7486,151.6967,467.6533,1839.845,8651.3099,736.1852,56.5635,998.4607,70.0,209.2,197.9,64.0999,295.563,0.1782,5.7405,10.272,0.8038,5.2769,,5726.0,2478.0,4101.0,527.0,22.958,9.59,19.25,32.266,3.91,15.22,7.08,17.34,3.91,6.281,21.191,0.1599,7.65,17.34,66.817,157.0715,959.7998,,148.298,3.8517,38.321,19.0952,78.3785,65.5491,92.9482,0.061,1.8277,3.4534,0.2881,,2863.0,1239.0,2050.5,263.5,10.4504,1.2491,2.0763,7.9391,1.9153,6.5641,0.0557,4.6812,18.924,4.6047,4.7148,44.0573,324.5754,48.2171,1.0806,31.185,13.7861,692.5477,385.4507,2.9381,77.572,2.432,8.2173,3.8529,3.5155,400.0,400.0,400.0,400.0,400.0,400.0,400.0,41.2844,54.2108,3.6702,11.058,24.2101,7.7302,22.1678,6.1078,169.5462,17.4852,22.3212,15.768,5.096,0.0,84.8485,901.9024,98.8254,0.0,162.99,152.356,81.9411,398.125,320.2966,45.1884,5.18,71.0696,344.4976,697.8723,125.5385,728.8889,,39.1058,12.256,0.0,20.1441,6.8096,399.004,68.5814,13.4909,,,532.6446,11.42,3.7724,2.144,16.1875,142.908,142.908
2008-07-22 0:03,-1,2988.31,2546.26,2224.6222,947.7739,1.2924,104.8489,424.7536,-2694.75,1476.25,-2053.0,81.25,74.57,352.6455,141.3,734.8382,630.0291,141.8843,2875.0,20.4209,352.0236,121.7209,5.9718,24.8005,710.0377,0.9025,624.0573,112.0904,159.7713,464.286,1777.4358,8907.68,762.8943,57.1724,1004.8054,95.0,144.2,126.0,64.0999,295.563,0.1782,5.9665,13.663,0.6427,5.3403,,5803.0,3530.0,4483.0,265.0,24.174,5.36,18.32,30.085,3.1,14.27,7.47,10.4,3.1,5.77,23.147,0.1899,12.13,10.4,63.971,139.502,1388.2002,,143.3508,4.8847,32.201,28.7735,53.2982,50.9188,92.9482,0.061,1.9151,3.912,0.2181,,3129.8922,1768.6406,2390.5016,125.7229,8.9755,1.0242,2.1554,8.3916,1.8075,6.2619,0.0472,3.3325,22.4095,4.5432,5.3114,42.9984,510.9829,52.0855,1.4037,31.185,13.7861,436.0,0.0,3.0918,57.364,3.2167,6.7005,2.969,2.7009,215.3447,239.1194,218.3634,326.1538,209.5662,202.7582,203.9557,40.099,60.9836,2.7575,10.0768,21.2039,5.4623,15.1805,6.137,174.151,15.8332,23.2655,21.0437,8.0698,0.0,57.0709,0.0,201.3399,0.0,111.6582,128.0311,41.2447,560.6957,203.1655,36.7844,0.0922,97.5149,336.5385,0.0,263.4538,0.0,,15.0519,3.3623,0.0,18.7904,8.5439,401.488,22.0178,12.4295,,,536.1118,8.53,2.8829,1.5911,13.1895,100.2745,100.2745
2008-07-22 2:59,-1,3028.02,2560.87,2270.2556,1258.4558,1.395,104.8078,428.9826,-5757.25,2675.75,-3654.5,-2445.0,73.95,362.1782,146.8118,755.3431,648.65,253.1952,2845.0,-8.1182,363.0873,118.6936,16.6636,37.6915,717.6516,0.8885,631.9864,92.166,163.5055,468.4808,1717.1081,8581.6799,729.7498,59.1715,1004.8054,85.0,189.6,102.3,48.0,180.004,0.6265,5.6111,16.249,0.3917,5.3695,,601.0,199.0,643.0,1748.0,20.532,6.87,17.15,49.321,2.59,12.56,8.91,15.7,2.59,4.938,22.038,0.186,6.23,15.7,113.118,181.5117,606.2998,,55.5248,2.7255,32.201,24.4622,52.9682,35.7726,56.3947,0.1896,1.795,4.1853,0.1247,,301.6514,96.8035,303.3815,933.2947,15.6771,0.6749,2.4676,8.0182,1.4294,7.1772,0.055,4.8309,30.8301,6.4935,4.3268,55.8926,216.2981,19.6903,0.8207,14.3036,44.9094,440.599,0.0,2.8749,51.9767,3.7878,4.2581,3.9275,2.1985,10.439,7.4372,17.5947,71.4928,9.8078,2.1441,3.8793,37.0787,48.6739,15.7024,5.433,19.4794,5.927,31.9037,7.5067,94.2171,9.2111,13.101,20.9306,4.1477,0.0,122.7329,994.1094,228.6286,981.4324,0.0,198.3728,278.5714,210.3929,224.1206,50.3171,0.6162,55.6,725.1064,0.0,68.5315,444.4444,,,2.5685,0.0,7.6087,4.6061,409.186,72.7591,53.157,263.276,19.9909,537.8145,8.43,2.766,1.5675,11.1971,82.0989,82.0989
2008-07-22 8:41,-1,3032.73,2517.79,2270.2556,1258.4558,1.395,104.8078,420.4726,-5612.5,3417.75,-3617.5,514.75,74.04,361.4573,147.8655,756.6351,649.4418,255.631,2845.0,-5.5327,363.8591,122.3327,9.6391,34.0855,722.5495,0.9808,639.8027,110.5151,170.5815,469.2213,1777.3281,9100.62,769.1809,58.6493,1004.8054,99.0,188.2,158.7,48.0,180.004,0.6265,5.6486,15.49,0.455,5.4413,,1653.0,346.0,1216.0,1895.0,20.421,3.21,15.2,53.933,4.9,16.67,7.66,11.45,4.9,5.041,21.303,0.1002,6.54,11.45,68.416,120.1371,1253.3994,,123.2961,2.9492,32.201,24.6061,62.7876,55.7701,56.3947,0.1896,1.8246,4.5209,0.1376,,733.2587,145.962,515.9667,874.9561,15.2805,1.4931,2.1629,8.4414,1.4465,7.4928,0.0391,4.1877,20.1499,3.637,3.5645,44.674,428.9316,38.8554,0.8995,14.3036,44.9094,288.6739,0.0,2.8917,59.4889,3.684,4.8332,3.9275,5.1695,29.4521,10.1236,33.6144,368.1399,3.4289,1.5699,2.2842,44.1176,53.6558,4.9112,10.9411,21.098,5.927,88.5639,6.2616,118.7873,19.1911,14.7892,10.2185,4.2575,0.0,61.9065,692.0635,464.8649,66.6667,368.641,66.9031,0.0,329.5533,550.4112,36.6885,0.154,28.2881,813.8728,927.4576,89.7338,0.0,,,2.2532,0.0,16.0295,5.0285,,,15.8112,263.682,18.6964,531.8418,10.26,3.5183,1.9291,22.148,,82.0989
2008-07-22 11:47,-1,3040.34,2501.16,2207.3889,962.5317,1.2043,104.0311,409.1399,-5575.25,2755.5,-4149.25,-1533.5,4.138,361.8609,143.0718,749.7516,646.6809,257.9247,2845.0,0.4836,361.5118,123.5555,11.7073,26.2174,723.5343,0.9488,634.9736,111.8165,166.6571,468.3165,1773.5327,9242.01,790.0665,59.4838,1006.4594,92.0,63.7,28.9,74.7,416.4299,0.3067,13.7967,19.587,0.4062,13.4348,,1036.0,644.0,3818.0,5475.0,20.564,4.14,16.88,52.72,5.3,20.21,8.92,17.69,5.3,6.797,21.532,0.1299,5.95,17.69,82.523,200.167,765.2998,,74.1862,2.793,36.442,27.5221,24.8245,9.3474,124.707,0.0892,4.1478,5.7352,0.1433,,441.7317,279.3486,1740.3043,2552.7019,13.5137,1.7522,2.666,9.5519,1.8354,7.8185,0.042,6.1389,23.8837,5.4768,3.2206,61.6056,267.8151,26.4901,0.9709,43.264,25.4663,141.1685,0.0,7.0293,62.9543,4.7874,4.1254,3.5936,5.4616,18.5821,23.3714,92.0166,357.0264,8.177,3.3329,0.8776,40.6015,62.1419,9.6242,10.0204,20.4401,5.927,0.0,7.2194,151.1028,27.1567,25.9254,13.6881,3.9691,0.0,73.8022,304.7152,362.1928,307.5697,0.0,303.9679,0.0,143.5004,404.2105,87.2611,1.0065,24.4635,0.0,0.0,102.9126,0.0,,,1.9093,0.0,9.3899,4.6954,407.208,21.8473,66.9167,263.066,16.3603,532.2673,6.0,2.3022,1.1273,13.7941,,82.0989
2008-07-22 14:00,-1,2988.3,2519.05,2208.8556,1157.7224,1.5509,107.8022,404.5667,-5469.25,2685.5,-4006.5,-1275.5,76.9,364.49,133.5982,734.4697,632.8282,125.4382,2936.0,22.4736,361.6618,116.0718,9.9538,22.8371,711.6326,1.1173,625.3827,112.5148,160.6463,464.7365,1822.7262,8769.58,768.1313,59.1313,1006.4594,85.0,199.8,100.1,47.2,219.162,0.4712,12.173,6.511,0.3257,11.8742,,906.0,380.0,3296.0,1672.0,23.898,6.66,13.16,29.118,6.25,24.72,9.23,10.43,6.25,7.851,22.36,0.3593,27.08,18.35,172.349,81.2722,1386.9004,,139.957,2.3663,36.442,26.5934,60.3324,39.0394,67.57,0.1648,3.8704,2.1017,0.0976,,432.2865,171.1695,1552.4676,757.98,10.9416,1.7887,2.9144,11.5546,2.2174,6.4949,0.1037,6.2452,55.7952,8.0945,4.3485,25.7636,515.5785,53.7607,0.7871,18.9304,30.3788,137.971,218.1056,6.1736,78.1223,1.6094,3.1952,2.7859,2.9399,16.5653,14.1501,82.2663,131.0858,12.519,3.5223,3.4856,57.0136,60.4273,16.0476,13.9114,23.213,3.0301,27.8104,7.952,104.7844,35.6606,34.3784,32.1569,18.3408,0.0,153.1789,0.0,67.1483,528.9655,666.6667,120.5836,74.1012,701.5801,0.0,37.8695,0.0881,19.6865,388.8726,0.0,349.2063,250.7463,,6.0454,1.439,0.0,18.2205,4.0018,406.394,67.1028,73.9007,,,534.6455,7.81,2.2358,1.4608,13.6183,47.1586,47.1586
2008-07-22 15:30,-1,2987.32,2528.81,,,,,414.306,-5441.0,2547.0,-5585.0,-4198.0,1.434,363.3318,145.1145,753.9565,644.5636,234.3188,2839.0,3.97,365.7073,129.0845,9.8192,22.4489,731.5075,0.8482,637.3145,114.1296,169.1827,468.1318,1769.7554,9605.01,852.5298,58.8213,1006.4594,73.0,81.0,84.7,,,,5.3652,9.234,0.4476,5.166,,227.0,339.0,3142.0,7289.0,20.285,6.88,16.41,53.586,4.46,24.76,8.04,11.21,4.46,5.174,20.259,0.2116,9.29,21.76,57.947,161.8708,453.9004,,40.675,3.36,36.442,19.3185,25.0412,28.1733,,,1.5933,3.2173,0.1466,,103.8813,181.3781,1407.5641,3645.352,15.1459,1.5802,2.4487,10.5334,1.6383,6.9721,0.061,7.074,17.7174,6.5317,3.5315,51.8144,159.5537,13.882,1.1235,,,177.4393,343.9011,2.6716,46.266,2.2288,4.583,3.9275,5.0812,4.172,13.3098,56.2578,173.6303,6.135,4.1624,3.0524,46.0465,76.7614,12.8242,7.4142,22.8688,5.878,112.3426,6.2285,114.1647,27.8228,23.0478,24.9484,6.5183,0.0,50.773,0.0,488.1988,358.1801,0.0,212.3607,630.9059,183.0878,81.268,55.7439,0.0563,89.642,0.0,0.0,87.8049,0.0,,,1.4982,0.0,4.7711,5.7122,406.358,33.2024,88.8535,266.526,10.397,531.2491,6.86,2.4529,1.2913,13.5856,,47.1586
2008-07-23 5:15,-1,,2481.85,2207.3889,962.5317,1.2043,104.0311,410.695,-5434.0,2617.5,-3876.75,-309.75,4.198,362.3936,146.5309,755.3269,645.4573,226.1465,2839.0,0.12,364.0564,126.6509,11.5491,27.2876,728.0393,0.8824,633.9082,99.9672,166.6559,467.2523,1859.4925,9233.7999,804.2368,58.6908,1006.4594,152.0,,73.9,74.7,416.4299,0.3067,12.1976,3.524,0.3507,11.8589,,1001.0,429.0,4335.0,900.0,20.909,6.16,15.4,71.007,5.9,19.95,7.58,17.51,5.9,6.534,23.169,0.1493,8.33,17.51,72.576,122.2117,629.9004,,62.2225,3.447,36.442,44.2333,,28.9209,124.707,0.0892,3.8731,1.271,0.1078,,430.2875,175.7811,1904.3997,433.9934,23.6387,1.8395,2.2322,9.1303,2.2857,8.3686,0.043,6.4946,23.1475,4.6444,3.8373,38.874,174.3243,17.255,1.1569,43.264,25.4663,0.0,0.0,6.2033,74.1514,0.8581,3.3881,3.9275,2.9942,18.4211,16.3897,111.8205,290.5569,9.9237,0.5474,2.6823,33.0612,56.3006,9.2705,8.8646,31.3987,5.878,0.0,5.985,151.6133,29.6781,23.945,16.926,5.817,0.0,72.5998,607.6433,0.0,67.4245,279.0528,0.0,312.1693,351.4956,127.3227,106.0296,0.1697,46.1713,0.0,0.0,64.3929,840.0,,,1.219,0.0,7.7368,5.8732,410.246,41.4697,51.4535,263.02,24.1277,530.1291,8.1,2.8482,1.5279,9.9804,34.4153,34.4153
2008-07-23 19:22,-1,3002.27,2497.45,2207.3889,962.5317,1.2043,104.0311,418.2477,-5310.25,2717.5,-3641.5,65.25,5.988,361.0045,145.8655,754.3495,650.9627,258.5432,2845.0,-3.6564,363.3227,122.2091,10.1218,31.9128,722.4367,0.9885,640.8409,102.0085,175.3178,465.5231,1765.2057,8189.1601,700.0255,58.9384,1006.8463,92.0,55.5,58.7,74.7,416.4299,0.3067,9.3605,6.432,0.2777,9.0966,,668.0,385.0,2354.0,1144.0,20.101,6.37,17.45,100.216,5.81,16.48,6.18,16.13,5.81,8.242,23.748,0.2555,6.93,16.13,88.174,121.6108,361.5996,,49.4254,3.2127,33.259,27.5221,21.222,17.1354,124.707,0.0892,2.8747,1.9488,0.0829,,286.4628,185.2647,1132.135,530.0424,26.3726,1.8127,1.8917,8.7742,2.4036,8.1658,0.0748,5.5407,27.4602,4.9853,1.9425,39.0707,118.6846,18.3722,1.101,43.264,25.4663,259.0427,509.011,4.6887,96.9378,1.5378,2.6793,3.9275,5.5221,12.5794,14.1674,64.6437,0.0,6.6298,4.6158,2.4268,30.7985,83.3478,14.3699,8.5423,38.7618,5.927,158.901,5.0569,159.359,24.56,25.8266,25.8499,4.4621,0.0,86.4379,320.5953,121.3356,0.0,365.2683,155.706,62.087,188.9744,410.5869,58.8831,0.1229,41.381,925.3731,0.0,42.9066,781.3953,,,2.3973,0.0,7.0605,5.451,406.784,19.7939,66.9167,265.688,18.1074,528.1864,7.49,2.6843,1.4181,12.6981,114.5979,114.5979
2008-07-25 15:23,1,2884.74,2514.54,2160.3667,899.9488,1.4022,105.4978,434.7942,-2664.25,1542.0,-2069.0,-112.25,74.57,356.2155,140.5218,737.734,634.11,207.6625,2887.0,18.3936,355.0636,118.9155,13.1691,29.3176,708.4164,0.9004,620.9409,80.3773,153.3345,467.6064,1843.7237,8621.49,762.9077,56.8545,1010.834,100.0,133.7,136.5,77.9001,205.346,0.1604,13.1305,16.081,2.0334,11.0972,,5665.0,3623.0,4429.0,1045.0,23.538,4.54,16.0,53.795,3.34,16.58,6.93,16.72,3.34,5.553,25.702,0.3277,6.28,16.72,109.351,87.8372,854.9004,,102.3936,3.8766,30.671,29.7595,49.1815,47.7554,63.001,0.0568,4.1163,4.4475,0.5969,,3088.6554,1834.1299,2400.8614,445.8747,18.595,0.9001,2.1861,7.4833,1.3682,7.264,0.0972,5.0807,34.706,5.6482,5.4043,27.2835,262.7605,33.175,1.1806,22.8175,11.4366,132.8862,433.3333,6.693,53.0074,3.6985,23.0001,3.9275,2.3113,212.6302,234.9546,214.0648,930.9577,206.7797,202.1312,205.0885,67.7419,62.4185,3.0796,9.4325,25.905,7.7302,18.1585,5.8277,126.964,15.4584,18.9409,36.3944,4.2732,0.0,136.0472,197.3489,49.8663,0.0,96.6979,182.2785,141.7931,531.0665,364.04,77.2227,0.6654,21.7883,0.0,893.5065,60.1156,0.0,,55.1651,1.5959,0.0,13.4215,6.8185,400.572,63.3533,16.2531,,,536.0054,8.76,3.1106,1.6343,8.4505,216.8869,216.8869
2008-07-27 4:18,-1,3010.41,2632.8,2203.9,1116.4129,1.2639,102.2733,406.7425,-2681.75,1496.25,-1949.5,379.25,14.41,353.2882,141.6082,736.8018,634.37,203.335,2848.0,15.3536,351.2736,116.9618,15.3809,33.5962,703.2056,0.9295,618.9891,110.0722,152.8594,466.1297,1710.6147,8592.1301,653.0773,58.968,996.2552,151.0,135.4,136.6,67.4001,326.247,0.1161,7.816,16.678,0.5142,7.3018,,5366.0,3130.0,3988.0,895.0,18.486,6.21,15.55,67.43,3.32,20.36,12.12,11.37,3.32,5.42,19.653,0.1066,6.14,11.37,73.169,107.2256,1342.7002,,117.9089,3.2675,18.401,39.7604,53.3329,46.0845,123.5735,0.0356,2.6939,4.8449,0.1881,,3096.6188,1731.3645,2252.2613,451.8801,21.404,1.2514,3.2146,9.0664,1.4693,6.989,0.0361,4.0401,25.9075,2.8688,2.3971,35.2281,456.4732,38.7773,1.0785,29.2228,9.1854,443.1562,752.9412,3.9273,116.9855,4.1004,5.4093,2.7826,4.8734,200.0932,209.1896,204.5653,235.9921,200.9029,200.3949,202.158,36.1607,46.4183,2.7213,7.8852,33.162,6.0155,21.6235,10.3624,73.9229,13.4705,16.1328,11.4665,4.0729,0.0,66.4736,721.8016,115.9979,491.6324,70.9797,128.2525,108.5193,598.5185,169.1603,47.892,0.8118,48.7564,0.0,0.0,60.3279,0.0,,4.8108,3.8955,0.0,18.0544,5.5411,410.48,85.0749,14.764,,,535.7491,7.17,2.6206,1.3383,18.8142,125.06,125.06
2008-07-27 9:37,-1,2979.74,2446.56,2257.1667,1437.9565,1.4918,106.34,413.1526,-2706.0,1445.75,-1975.75,533.75,76.33,361.2073,126.8355,726.0669,633.4373,203.7696,2864.0,2.9964,358.7745,109.8318,16.7209,24.7224,701.3445,1.0265,616.7164,99.9869,148.5884,468.128,1859.2332,8753.19,771.7826,59.1446,1013.0161,95.0,158.2,148.8,55.1001,339.527,0.6241,7.8744,5.94,0.3428,7.5591,,5913.0,3301.0,4229.0,1180.0,21.843,6.39,12.16,36.998,4.84,16.42,5.32,11.35,4.84,4.859,19.516,0.1168,10.08,11.35,59.658,144.4434,739.1006,,65.6326,2.6365,32.355,25.2271,58.0782,54.2649,108.9468,0.1912,2.477,1.5178,0.1019,,3151.2826,1702.5621,2292.6233,623.1289,13.3601,1.4067,1.4932,6.9253,1.6331,6.0941,0.0359,3.5449,19.4626,4.4406,3.4861,42.2656,205.6237,20.1218,0.8916,23.6118,41.8356,0.0,0.0,3.8227,88.5181,1.4377,3.5169,4.4275,4.7094,218.5144,228.3244,214.0453,221.0773,210.4097,202.8106,205.1004,32.8767,38.5714,3.8656,8.0599,18.1568,5.0769,161.5291,4.8438,67.879,28.4645,19.6543,11.383,6.8058,0.0,59.6658,106.1399,221.2202,91.3649,62.9247,583.5294,657.1949,387.2292,0.0,26.6291,0.8246,15.3589,0.0,0.0,65.8494,164.7059,,,2.8668,0.0,8.504,4.4577,411.606,99.7429,51.1223,259.544,24.8352,532.6318,9.25,2.9887,1.7367,12.4036,,125.06
2008-07-27 11:10,-1,3067.35,2456.33,2257.1667,1437.9565,1.4918,106.34,419.0913,-5611.75,2736.25,-4712.25,-1822.5,78.25,350.2682,129.7482,720.3336,623.5018,229.5932,2856.0,-6.9155,348.6018,102.8327,19.5391,34.5361,685.7975,0.9592,603.9627,110.3976,140.894,463.0687,1879.3624,9381.19,748.729,58.7381,1013.0161,70.0,197.4,179.4,55.1001,339.527,0.6241,7.2378,5.072,0.388,6.8521,,542.0,647.0,2982.0,1748.0,34.018,3.7,25.5,35.488,5.3,18.15,7.4,19.84,5.3,8.0851,28.83,0.1461,3.24,19.84,80.679,111.3529,1129.2002,,115.4689,2.3593,32.355,18.7521,75.3153,62.5772,108.9468,0.1912,2.3241,1.4455,0.1158,,243.4904,307.8943,1347.0816,747.5638,12.3181,1.6294,2.2131,9.4479,2.2553,9.2493,0.0442,6.1718,25.5542,5.7269,3.2711,39.9012,360.415,38.2373,0.6982,23.6118,41.8356,0.0,793.7984,3.5066,85.4348,1.2102,3.9517,4.4275,1.9415,9.6583,23.6455,63.2819,95.9122,11.4044,5.7107,2.7947,51.9231,68.4783,8.8951,8.1765,15.4569,5.1858,76.6399,7.1962,101.5401,19.6913,23.4105,15.2357,2.1242,0.0,73.0804,214.9188,252.7066,0.0,294.6058,0.0,0.0,115.0614,211.0007,48.2793,2.1981,71.7855,664.8794,0.0,48.0962,485.7143,,,2.294,0.0,15.422,4.0167,,,15.8112,259.91,30.4914,530.4545,5.4,1.7463,1.018,18.2982,,125.06
