,Unnamed: 0,F153,F159,F198,F200,F21,F26,F272,F319,F32,F33,F334,F337,F34,F35,F39,F390,F426,F439,F470,F474,F476,F495,F574,F576
1254,1254.0,0.0144,883.0,0.686,17.82,-5469.5,1.9777,67.0387,9.1647,85.4344,8.7037,0.1918,3.936,50.6411,64.0021,118.0692,1.1409,1.4867,88.4879,6.6141,92.6688,22.2037,7.1901,3.6722,2.0113
1255,1255.0,0.0131,1123.0,0.804,19.22,-5867.5,2.0223,50.3926,4.8358,84.6724,9.0447,0.2308,4.1844,50.6192,64.0033,119.0986,1.2072,1.3541,113.7746,7.7459,57.1248,12.6118,5.4932,2.7235,1.4546
1256,1256.0,0.0148,1116.0,0.476,19.9,-5326.5,1.9988,54.4898,4.467,85.0041,8.6472,0.1293,2.7424,50.5823,64.0865,117.9742,1.0838,1.5257,72.4091,4.4303,43.1104,10.8691,8.336,2.3908,1.4206
1257,1257.0,0.0128,599.0,0.59,22.61,-5224.25,1.999,15.8153,5.4073,84.7391,9.534,0.1754,4.9049,50.6315,64.0518,118.9808,0.5061,1.3136,77.861,5.7264,107.6128,15.75,13.0713,1.9029,1.1013
1258,1258.0,0.0138,248.0,0.239,17.57,-5719.0,1.9865,59.7716,7.0336,83.4425,8.2914,0.0792,2.2158,50.4962,64.6693,118.4178,1.1886,1.42,47.929,2.3043,30.8582,8.205,7.2824,2.7235,1.4546
1259,1259.0,0.008,1713.0,0.203,13.72,-5432.0,1.9895,122.1174,8.4123,84.7632,9.0402,0.0649,1.0657,50.6105,63.9938,119.6524,0.9869,0.8154,94.382,1.96,24.1978,10.5911,11.8576,110.1081,79.2885
1260,1260.0,0.0082,216.0,0.46,15.52,-5242.75,2.01,33.2225,8.7378,84.7632,9.0402,0.1342,1.7789,50.6105,63.9938,119.6524,0.9074,0.8395,83.7318,4.4506,32.4345,7.9223,4.8879,142.1606,86.7573
1261,1261.0,0.0058,870.0,0.238,17.3,-5603.75,1.9958,49.2127,9.7272,85.04,8.8097,0.0727,4.4678,50.3142,64.1009,119.0374,0.5244,0.5892,38.1413,2.2963,81.1264,11.284,3.9258,3.3109,1.9075
1262,1262.0,0.0067,666.0,0.488,15.59,-5294.5,2.001,41.8372,4.7116,85.3182,8.5298,0.1487,3.4251,50.8422,64.3121,115.8094,0.5487,0.687,88.5355,4.5367,67.5898,15.1304,7.567,4.055,2.1201
1263,1263.0,0.0126,603.0,0.675,18.49,-5575.0,2.003,56.5189,4.9589,85.3687,13.5481,0.1849,3.073,50.1519,63.7914,118.7216,1.2392,1.2952,82.1346,6.2199,57.3028,16.7202,6.722,3.2073,1.8176
1264,1264.0,0.0115,125.0,0.205,18.51,-5544.0,1.9865,79.6744,8.0542,84.4782,9.2064,0.065,1.4644,50.6402,64.0409,119.1878,0.6624,1.1828,48.265,1.9793,25.1715,11.6004,12.6449,2.9648,1.5218
1265,1265.0,0.0073,763.0,0.163,15.21,-5224.5,1.972,33.8293,7.9155,85.549,8.7556,0.0615,2.9512,50.6729,64.0533,118.0222,0.5476,0.7423,73.1223,1.5785,48.3613,11.2207,8.9792,2.579,1.4343
1266,1266.0,0.0146,571.0,0.963,15.33,-5307.75,1.971,35.2632,5.2081,84.6927,8.8973,0.2681,4.181,50.6504,64.1619,118.1776,0.4924,1.5101,47.0019,9.2041,80.6065,16.6294,8.6281,2.645,1.523
1267,1267.0,0.0135,448.0,0.941,23.44,-5663.5,1.9698,58.3481,9.3746,86.9779,8.8356,0.2473,2.19,50.6527,63.9719,118.253,1.3881,1.39,137.8058,8.853,38.4402,16.6631,8.6287,3.6722,2.0113
1268,1268.0,0.0082,870.0,0.342,13.18,-5542.75,1.9585,37.9666,8.3559,83.7266,8.3808,0.0868,3.0312,50.5171,64.7177,118.6924,1.0032,0.8379,121.5604,3.3885,43.0889,27.4017,8.6091,2.1791,1.1805
1269,1269.0,0.0088,1100.0,0.276,9.01,-5709.75,2.0047,31.635,8.6545,84.7632,9.0402,0.0859,1.7876,50.6105,63.9938,119.6524,0.6075,0.9001,41.411,2.6832,38.5275,11.2345,6.3076,2.596,1.6997
1270,1270.0,0.0149,894.0,0.239,13.8,-5834.75,1.9625,43.6971,6.2604,83.4425,8.2914,0.0839,2.3351,50.4962,64.6693,118.4178,1.2401,1.5394,67.513,2.3126,46.6604,13.465,7.7027,2.1791,1.1805
1271,1271.0,0.015,343.0,0.406,20.5,-5477.0,1.9777,36.9916,7.8855,85.9331,8.8215,0.1112,1.7549,50.6088,64.054,118.5238,1.0078,1.5465,88.8582,3.8875,17.8019,19.1496,5.7547,4.5485,2.6679
1272,1272.0,0.0057,697.0,0.569,14.4,-5241.5,1.9947,25.5425,10.1326,84.4668,8.8909,0.156,2.9553,50.6768,64.1879,118.0814,0.7654,0.5783,51.6068,5.6615,31.7846,17.9753,8.302,1.565,1.0746
1273,1273.0,0.0137,774.0,0.413,12.15,-5095.0,1.9872,41.5073,8.1627,86.1383,8.3383,0.1343,1.3683,50.4625,64.2525,117.9702,1.3295,1.419,27.0611,4.0995,20.6796,15.602,6.3076,2.8189,1.5366
1274,1274.0,0.0222,1221.0,0.744,13.72,-5356.25,1.99,29.6689,3.9344,85.9501,9.7137,0.2109,2.8037,50.8506,64.3577,119.3812,0.9902,2.3062,73.2447,6.9309,40.1786,8.6933,6.414,138.3859,83.919
1275,1275.0,0.0073,215.0,0.617,20.19,-5270.0,1.975,94.311,4.8843,86.1383,8.3383,0.1941,3.1799,50.4625,64.2525,117.9702,1.2635,0.7506,90.8169,5.9632,42.1283,9.6794,4.8019,3.0501,1.6951
1276,1276.0,0.0143,1738.0,0.897,15.27,-5247.5,2.0145,19.3726,4.4568,86.1383,8.3383,0.2532,2.9864,50.4625,64.2525,117.9702,1.0538,1.4726,37.289,8.663,42.967,14.356,8.5816,3.0501,1.6951
1277,1277.0,0.0128,822.0,1.037,9.99,-5445.25,1.9655,68.2939,4.3686,86.1383,8.3383,0.333,2.8708,50.4625,64.2525,117.9702,1.2102,1.3244,61.0881,10.29,46.7825,19.415,4.05,3.0501,1.6951
1278,1278.0,0.0126,448.0,0.569,19.05,-5461.0,1.985,58.7713,4.8931,84.2981,8.3159,0.1518,2.803,50.415,64.5884,117.8478,1.0725,1.2929,58.5955,5.3364,58.0147,21.8831,6.0859,2.9252,1.48
1279,1279.0,0.0131,523.0,0.318,18.4,-5422.25,2.0017,26.2359,12.5514,85.549,8.7556,0.0863,7.3877,50.6729,64.0533,118.0222,0.7205,1.3497,57.0349,3.1381,117.428,23.0466,9.3185,2.6072,1.4323
1280,1280.0,0.0057,1017.0,0.317,21.03,-5294.5,1.9875,34.8571,7.0635,85.5439,8.6556,0.0889,2.5777,50.8214,64.2946,118.1824,1.2249,0.5811,68.2232,3.0938,45.6789,9.9042,14.6074,1.8871,1.0597
1281,1281.0,0.0139,383.0,1.037,21.18,-5264.5,1.9507,90.3205,5.1859,84.6724,9.0447,0.3063,2.7302,50.6192,64.0033,119.0986,0.5484,1.4381,106.9307,10.0447,46.7831,14.394,7.337,2.645,1.523
1282,1282.0,0.0065,811.0,0.467,15.04,-5612.25,2.0033,26.9185,6.8882,85.3996,8.2345,0.1463,2.0771,50.4069,64.3522,118.2354,0.631,0.6672,49.3942,4.5559,44.0113,12.4447,7.5258,1.565,1.0746
1283,1283.0,0.0117,405.0,0.611,15.75,-5407.25,2.0032,14.3624,9.8312,85.5439,8.6556,0.1753,3.2395,50.8214,64.2946,118.1824,0.4924,1.1999,71.3703,6.0418,54.5262,22.8397,8.5816,2.7254,1.535
1284,1284.0,0.0113,717.0,0.47,16.8,-5517.75,1.991,54.9371,9.7851,86.1541,8.9036,0.1515,4.5904,50.6667,64.0553,118.1242,0.5939,1.1593,68.1728,4.5805,46.2247,24.4056,8.6281,2.1791,1.1805
1285,1285.0,0.0137,655.0,0.402,19.94,-5767.75,2.0225,47.7118,4.4251,86.5682,9.3868,0.131,3.3056,50.7583,64.4245,118.8712,0.6368,1.416,91.458,3.7479,60.276,13.6865,5.3855,3.3664,1.9045
1286,1286.0,0.0057,1082.0,0.882,17.1,-5733.0,1.957,55.5746,9.3591,84.9605,9.0744,0.2601,1.0853,50.8538,64.2376,119.4514,0.4862,0.5782,61.7861,8.7517,21.3528,10.1291,11.5694,3.609,2.0421
1287,1287.0,0.0136,612.0,0.562,14.3,-5454.0,2.0213,37.5218,8.3146,86.1383,8.3383,0.1466,0.9818,50.4625,64.2525,117.9702,1.2926,1.4053,56.1359,5.5056,13.8331,18.7497,4.6515,2.8189,1.5366
1288,1288.0,0.0104,192.0,0.372,17.7,-5320.5,1.983,62.2588,7.5577,86.1383,8.3383,0.1204,1.7714,50.4625,64.2525,117.9702,1.0259,1.0636,55.5046,3.6138,21.4895,7.3316,4.9922,2.8189,1.5366
1289,1289.0,0.0108,2665.0,0.987,13.3,-5802.25,2.0195,36.7086,4.9727,86.8862,8.9541,0.27,5.1972,50.6555,63.9146,119.0282,0.52,1.1126,94.8922,9.4224,92.2564,16.9414,5.9156,1.9029,1.1013
1290,1290.0,0.0102,831.0,0.279,14.22,-5241.0,2.0267,43.5154,8.2258,86.1383,8.3383,0.0886,1.1022,50.4625,64.2525,117.9702,1.2356,1.048,85.3643,2.7015,14.9454,9.6018,12.7176,3.0501,1.6951
1291,1291.0,0.0114,277.0,1.001,14.46,-5529.25,1.972,41.8829,8.1024,85.1404,8.627,0.2822,1.0337,50.6212,64.0218,118.284,1.1183,1.1722,70.8927,9.7392,12.52,18.3804,9.3347,138.3859,83.919
1292,1292.0,0.0061,584.0,1.041,17.06,-5390.0,2.0062,72.4023,9.0341,84.6927,8.8973,0.2752,3.1451,50.6504,64.1619,118.1776,1.295,0.6247,111.9685,10.3945,54.6395,16.9315,5.6078,2.645,1.523
1293,1293.0,0.0061,936.0,1.143,23.62,-5400.0,2.0103,43.7351,5.1243,85.9501,9.7137,0.3823,2.9928,50.8506,64.3577,119.3812,1.361,0.6209,90.4826,11.2011,32.7482,17.1215,3.9258,2.645,1.523
1294,1294.0,0.0046,1034.0,1.158,13.38,-5400.25,1.954,16.6445,9.1889,83.6845,8.1409,0.3964,3.9134,50.5119,64.6358,118.1104,1.2494,0.4674,49.2453,12.1466,54.8613,29.9944,3.7126,3.4623,1.8585
1295,1295.0,0.0122,519.0,0.908,14.84,-5194.75,1.9507,37.1508,9.4051,84.8754,9.1637,0.2962,1.8521,50.555,64.7823,119.2618,1.2801,1.2604,62.6935,9.1586,16.898,33.9731,8.1267,2.5286,1.4267
1296,1296.0,0.0114,457.0,0.395,20.87,-5371.5,2.021,97.7977,7.9876,84.6724,9.0447,0.1247,2.2353,50.6192,64.0033,119.0986,1.1794,1.1716,50.9621,3.8863,31.8898,9.1053,6.0642,2.7235,1.4546
1297,1297.0,0.0121,569.0,0.165,17.03,-4992.75,1.9855,71.0834,7.5972,85.549,8.7556,0.06,1.5755,50.6729,64.0533,118.0222,0.45,1.2441,91.8172,1.5659,15.9221,20.5933,8.0419,2.9281,1.7121
1298,1298.0,0.0083,969.0,0.806,20.77,-5526.5,2.0097,70.6702,9.323,84.7391,9.534,0.2238,3.8996,50.6315,64.0518,118.9808,0.7863,0.8541,92.2451,7.8649,50.0715,31.0232,6.4584,2.7254,1.535
1299,1299.0,0.0132,476.0,0.909,17.17,-5295.25,1.979,52.0552,9.1257,86.8862,8.9541,0.282,2.5084,50.6555,63.9146,119.0282,0.5994,1.3588,102.6274,9.167,33.6879,27.6738,8.3299,2.5286,1.4267
1300,1300.0,0.0096,1078.0,0.478,16.29,-5426.0,1.9997,67.6218,4.8457,84.0399,8.7646,0.1312,3.6888,50.7311,64.2307,117.8534,1.1905,0.9865,60.6164,4.5009,78.8335,11.8424,7.6219,2.8909,1.5828
1301,1301.0,0.0105,766.0,0.995,22.13,-5186.25,2.036,56.9431,9.3454,85.5439,8.6556,0.2678,2.355,50.8214,64.2946,118.1824,0.7643,1.081,58.4416,9.8466,24.8192,24.2508,4.7978,2.596,1.6997
1302,1302.0,0.0128,589.0,0.635,22.12,-5389.5,2.021,45.4768,8.9309,86.9432,8.8105,0.1666,4.4326,50.6086,64.0283,118.1238,1.245,1.3153,87.3945,6.0464,66.8956,30.1137,6.9257,3.4462,1.8705
1303,1303.0,0.0063,826.0,0.639,17.95,-5233.75,1.9998,28.1745,8.8329,84.02,8.7187,0.1758,4.367,50.8514,64.3975,117.979,1.7492,0.6477,98.7805,6.1455,131.9725,17.7545,5.424,2.6691,1.4926
1304,1304.0,0.0142,1106.0,0.651,18.49,-5633.5,1.9907,31.4581,6.7479,85.9331,8.8215,0.2,3.2092,50.6088,64.054,118.5238,0.9803,1.4596,33.218,6.4036,53.041,11.0867,5.9927,1.8871,1.0597
1305,1305.0,0.0121,853.0,0.62,15.85,-5619.5,1.9897,54.0825,9.9175,85.4593,8.7326,0.1898,2.4174,50.6296,63.9602,118.6382,0.6345,1.2477,101.6231,6.2153,26.8428,26.5574,5.9944,2.1791,1.1805
1306,1306.0,0.01,526.0,0.288,13.05,-5357.5,2.0062,94.0325,4.8563,84.4782,9.2064,0.0923,1.9152,50.6402,64.0409,119.1878,1.2966,1.0226,105.073,2.6672,33.4887,14.8646,6.0603,2.5755,1.5615
1307,1307.0,0.0137,418.0,0.649,14.04,-5070.75,1.9475,32.2243,8.1099,84.9605,9.0744,0.1869,4.1924,50.8538,64.2376,119.4514,1.0084,1.421,34.0293,6.3992,84.3014,32.9963,5.9156,3.609,2.0421
1308,1308.0,0.0271,1037.0,0.54,13.01,-5421.75,1.9803,62.8089,4.6784,86.1541,8.9036,0.1641,2.6555,50.6667,64.0553,118.1242,0.8196,2.8534,79.1641,5.0839,51.1273,8.8664,8.4147,142.1606,86.7573
1309,1309.0,0.0088,392.0,1.58,19.79,-5311.25,1.9865,33.1232,9.065,86.3898,8.5735,0.4322,2.2514,50.6763,64.0188,115.8498,1.2707,0.9052,76.609,15.2048,38.1758,27.709,11.4979,3.6722,2.0113
1310,1310.0,0.0126,2199.0,0.524,12.68,-5207.25,1.9905,11.7224,8.6156,85.5439,8.6556,0.1431,2.0486,50.8214,64.2946,118.1824,1.106,1.2968,84.5165,5.091,22.3308,15.351,5.6591,110.1081,79.2885
1311,1311.0,0.005,533.0,0.314,17.56,-5594.5,1.9768,93.6626,9.6678,84.7391,9.534,0.0932,2.9177,50.6315,64.0518,118.9808,0.6761,0.5135,127.0588,3.1002,60.7701,16.0744,7.4817,1.9029,1.1013
1312,1312.0,0.0119,901.0,1.084,17.81,-5349.25,2.006,27.9466,4.4614,84.7632,9.0402,0.2995,2.5,50.6105,63.9938,119.6524,0.8301,1.2304,70.6302,10.3176,36.3479,19.1215,6.8283,138.3859,83.919
1313,1313.0,0.0146,1086.0,0.262,27.39,-5337.75,1.9897,57.3726,9.6963,86.1541,8.9036,0.0761,4.1522,50.6667,64.0553,118.1242,1.3216,1.507,55.7522,2.5835,59.28,21.7227,8.2926,2.7235,1.4546
1314,1314.0,0.0113,734.0,0.443,14.5,-5424.5,2.0063,15.8847,8.643,84.4782,9.2064,0.1434,1.26,50.6402,64.0409,119.1878,1.2003,1.1613,128.0724,4.3589,24.4589,9.1071,8.3071,3.609,2.0421
1315,1315.0,0.009,393.0,0.642,18.77,-5092.25,1.997,59.807,9.1769,84.02,8.7187,0.2315,3.8331,50.8514,64.3975,117.979,1.3059,0.9273,85.5615,6.3954,48.2027,20.7184,8.2623,2.6162,1.4715
1316,1316.0,0.0242,1056.0,0.483,13.29,-5440.5,2.0213,47.8481,4.3003,84.0399,8.7646,0.1371,2.3517,50.7311,64.2307,117.8534,0.618,2.5328,65.7553,4.5233,56.953,13.3785,5.3568,2.596,1.6997
1317,1317.0,0.0128,1004.0,0.814,18.51,-5412.75,1.9773,21.7771,10.2209,83.4425,8.2914,0.2084,3.1443,50.4962,64.6693,118.4178,0.4937,1.3182,146.1783,8.0952,35.2292,28.6328,4.61,2.1791,1.1805
1318,1318.0,0.0083,777.0,0.542,12.12,-5731.25,1.9675,48.2893,3.8972,84.0399,8.7646,0.1541,2.277,50.7311,64.2307,117.8534,0.9949,0.8479,60.6583,5.0165,48.6497,13.13,8.302,2.596,1.6997
1319,1319.0,0.0119,190.0,0.424,20.57,-5200.25,1.9505,14.7808,9.571,84.5275,9.1526,0.1316,1.5639,50.6295,63.9818,119.2766,1.0095,1.2286,82.9712,4.1518,24.9664,12.4735,10.6087,3.609,2.0421
1320,1320.0,0.0124,276.0,0.574,19.41,-5415.25,1.9943,37.3855,5.564,85.9501,9.7137,0.1948,3.265,50.8506,64.3577,119.3812,0.6948,1.272,142.1875,5.4737,43.9646,15.3329,8.627,2.7254,1.535
1321,1321.0,0.0129,417.0,0.624,24.19,-5156.5,1.99,48.6474,10.3331,86.8634,8.4537,0.1789,1.9496,50.6902,64.0411,117.817,0.9188,1.33,84.0426,6.2481,26.6954,16.8459,8.5231,3.1572,1.6891
1322,1322.0,0.0082,318.0,0.273,13.3,-5419.75,1.9645,20.0707,8.8706,85.3996,8.2345,0.093,1.1377,50.4069,64.3522,118.2354,0.5391,0.8378,91.2211,2.6336,29.6661,12.7186,4.09,2.5755,1.5615
1323,1323.0,0.0239,1243.0,0.628,14.78,-5470.0,2.0133,74.6807,4.1997,84.4782,9.2064,0.1816,2.222,50.6402,64.0409,119.1878,1.1256,2.4909,78.3259,5.7872,46.6144,8.7236,4.2706,2.5755,1.5615
1324,1324.0,0.058,857.0,0.162,18.98,-5645.0,1.9933,65.1993,8.3342,84.3441,8.9833,0.0616,1.3939,50.6379,64.7846,119.6042,1.1855,6.0108,39.868,1.5222,25.4454,13.2715,13.9033,3.6826,2.0011
1325,1325.0,0.0065,927.0,0.509,15.74,-5399.75,1.997,42.9252,10.3493,84.6927,8.8973,0.1631,3.3212,50.6504,64.1619,118.1776,1.1811,0.6693,146.302,5.0638,33.914,28.5856,5.7104,1.565,1.0746
1326,1326.0,0.0118,1574.0,0.995,22.22,-5280.25,2.0005,64.2953,8.8208,84.7391,9.534,0.3075,2.9785,50.6315,64.0518,118.9808,1.2397,1.2166,61.4496,9.9057,61.4351,11.7986,9.8827,2.5755,1.5615
1327,1327.0,0.0152,663.0,0.459,14.34,-4921.0,2.002,46.4683,9.9051,86.1541,8.9036,0.1338,2.307,50.6667,64.0553,118.1242,1.268,1.5696,34.8837,4.4523,31.5474,10.5314,8.4147,1.565,1.0746
1328,1328.0,0.0052,1041.0,0.338,19.02,-5554.25,1.969,45.0887,6.6812,84.6927,8.8973,0.1131,1.3017,50.6504,64.1619,118.1776,1.0788,0.5301,91.1392,3.2219,17.3625,14.6332,5.0465,111.2887,81.0506
1329,1329.0,0.0093,437.0,0.909,17.33,-5284.0,2.0227,58.7788,9.6735,86.1541,8.9036,0.2899,3.0358,50.6667,64.0553,118.1242,1.2099,0.9586,69.0789,9.0431,37.6669,33.9867,5.8607,1.565,1.0746
1330,1330.0,0.0078,469.0,0.444,19.47,-5396.75,1.9837,17.0796,8.6661,84.9605,9.0744,0.1379,1.0598,50.8538,64.2376,119.4514,1.2824,0.8028,67.907,4.2552,23.0518,13.7122,5.3608,3.609,2.0421
1331,1331.0,0.0117,341.0,0.325,22.71,-5048.5,1.98,72.973,8.39,84.5275,9.1526,0.1234,1.5613,50.6295,63.9818,119.2766,1.063,1.2019,72.9021,3.1427,19.1014,10.7854,7.0087,2.5755,1.5615
1332,1332.0,0.0093,399.0,0.991,23.35,-5489.75,1.97,41.716,4.6626,84.8754,9.1637,0.3569,2.6728,50.555,64.7823,119.2618,1.2487,0.9544,90.0,9.8663,40.5162,22.7666,8.7106,2.645,1.523
1333,1333.0,0.0059,392.0,0.413,10.14,-5673.5,1.9885,22.2687,3.9511,84.1477,9.7571,0.1209,1.3345,50.3834,64.331,120.4224,0.4896,0.6001,61.991,3.8904,33.4841,13.873,5.9156,3.7527,2.0346
1334,1334.0,0.0053,837.0,0.361,15.85,-5652.0,2.001,34.5387,9.629,85.8815,8.7609,0.0982,1.5209,50.6508,64.2677,116.3708,1.3861,0.5438,57.2319,3.5282,29.1261,17.956,4.2792,2.1791,1.1805
1335,1335.0,0.0076,803.0,0.409,10.65,-5467.75,1.99,35.2754,4.5119,83.6845,8.1409,0.126,1.945,50.5119,64.6358,118.1104,0.4806,0.7816,104.4025,3.8978,26.7658,12.6661,10.6136,138.3859,83.919
1336,1336.0,0.0072,721.0,0.287,16.47,-5377.0,1.9545,73.6195,7.3351,84.5612,9.088,0.0801,1.5067,50.6366,64.8393,119.1598,0.8065,0.7382,51.1188,2.8017,26.0911,13.7283,6.414,3.0501,1.6951
1337,1337.0,0.0085,1213.0,0.508,11.87,-5311.0,2.0057,16.2527,3.6948,84.5612,9.088,0.1477,2.7465,50.6366,64.8393,119.1598,1.2833,0.87,68.4853,4.6785,35.0835,10.4005,8.5816,142.1606,86.7573
1338,1338.0,0.0065,975.0,0.502,11.94,-5425.5,1.992,51.1796,4.3255,84.3147,9.6515,0.1737,2.5409,50.3661,64.2547,120.722,0.7908,0.6632,39.5604,4.715,32.453,10.6313,8.0569,138.3859,83.919
1339,1339.0,0.0122,649.0,0.568,15.1,-5439.25,1.9935,28.9403,5.0539,85.04,8.8097,0.1776,3.923,50.3142,64.1009,119.0374,0.4452,1.2528,93.1497,5.5336,57.2396,17.1657,10.7863,2.6162,1.4715
1340,1340.0,0.0141,499.0,0.594,18.89,-5361.75,1.9917,72.171,9.1733,84.3147,9.6515,0.1938,3.822,50.3661,64.2547,120.722,1.0688,1.4533,42.3325,5.8544,41.8365,12.7414,5.2272,2.596,1.6997
1341,1341.0,0.0161,784.0,0.554,16.41,-5506.5,1.9977,22.1296,5.323,85.4593,8.7326,0.1679,3.9729,50.6296,63.9602,118.6382,0.4813,1.6628,59.4757,5.2881,60.2722,14.6661,4.4349,2.7404,1.4883
1342,1342.0,0.0063,620.0,0.82,20.73,-5475.5,2.0115,74.1917,4.2343,86.899,9.3181,0.2332,2.5492,50.7948,64.1792,118.7162,1.2425,0.6411,120.8777,7.493,42.8674,17.7223,9.9317,3.6722,2.0113
1343,1343.0,0.0057,910.0,0.228,17.5,-5486.5,2.0045,16.5764,7.1092,85.549,8.7556,0.0702,3.1834,50.6729,64.0533,118.0222,0.5092,0.5787,61.8497,2.2349,64.0675,7.6479,5.813,2.9281,1.7121
1344,1344.0,0.0069,309.0,0.408,7.33,-5546.0,2.0085,61.8187,3.8933,84.9605,9.0744,0.1102,3.1888,50.8538,64.2376,119.4514,0.8003,0.7004,112.9641,3.7925,68.5864,13.4122,5.3855,2.6162,1.4715
1345,1345.0,0.0072,316.0,0.897,8.16,-5285.0,1.9923,22.1929,4.1662,85.4577,8.2061,0.2522,2.6213,50.425,64.4522,117.823,0.6007,0.7401,123.1177,8.5975,54.3288,14.9076,9.9317,2.8189,1.5366
1346,1346.0,0.0093,702.0,1.164,20.89,-5312.75,1.9865,60.8284,4.8696,85.9331,8.8215,0.32,4.4914,50.6088,64.054,118.5238,1.4122,0.9553,59.0164,11.1545,78.1942,19.2807,7.3313,2.645,1.523
1347,1347.0,0.0077,582.0,0.427,13.73,-5260.25,2.0088,37.8701,4.3598,84.078,8.9605,0.1294,1.9549,50.1756,64.1054,120.319,1.1659,0.7915,121.1757,3.9888,38.8051,6.7947,6.2072,110.1081,79.2885
1348,1348.0,0.0139,862.0,0.773,8.0,-5445.25,1.989,11.182,7.6645,85.5439,8.6556,0.2134,1.3615,50.8214,64.2946,118.1824,0.753,1.4331,65.2474,7.5281,25.5774,7.1756,7.0159,2.6162,1.4715
1349,1349.0,0.007,655.0,0.505,10.84,-5431.75,1.9805,19.3703,3.6871,85.4772,8.324,0.1324,2.0869,50.4285,64.4464,117.8846,0.7135,0.7163,105.3992,4.6773,35.4307,17.6255,11.8817,138.3859,83.919
1350,1350.0,0.0189,573.0,0.291,14.5,-5483.0,1.9457,32.8634,8.7124,84.5612,9.088,0.0863,1.4672,50.6366,64.8393,119.1598,0.5435,1.9612,74.8082,2.8239,24.0487,9.4925,5.4932,3.4925,1.9267
1351,1351.0,0.0097,1400.0,0.585,15.5,-5149.0,2.0055,21.9545,3.6528,85.4577,8.2061,0.161,2.1528,50.425,64.4522,117.823,0.8917,0.9923,102.7899,5.4196,31.7547,14.504,8.5148,138.3859,83.919
1352,1352.0,0.017,740.0,0.232,10.28,-5398.75,1.9943,77.9934,7.8015,84.8754,9.1637,0.0828,1.4143,50.555,64.7823,119.2618,0.8675,1.7586,77.9757,2.2507,15.8308,13.7103,5.6591,3.4925,1.9267
1353,1353.0,0.0079,1342.0,0.965,20.2,-5238.0,1.9805,53.4682,4.4202,84.5275,9.1526,0.2692,2.2986,50.6295,63.9818,119.2766,0.6744,0.8079,124.592,9.1616,36.0644,23.3461,7.0087,138.3859,83.919
1354,1354.0,0.0151,1020.0,0.75,12.62,-5305.25,1.9875,39.5847,4.8461,84.5275,9.1526,0.2145,3.5695,50.6295,63.9818,119.2766,1.2623,1.5604,62.5828,7.2644,51.1493,13.3506,11.5694,2.7404,1.4883
1355,1355.0,0.0071,723.0,0.781,14.8,-5516.5,1.9975,40.4596,7.9463,84.7662,9.1141,0.2185,1.1839,50.6253,64.8052,119.187,0.7401,0.7292,75.6303,7.6683,19.8264,12.3133,5.4285,3.491,1.7755
1356,1356.0,0.0063,405.0,0.883,14.91,-5206.0,1.9875,32.4878,3.863,84.4782,9.2064,0.2378,2.3759,50.6402,64.0409,119.1878,0.4775,0.6449,84.9734,8.2273,58.8866,14.3915,4.6285,2.5755,1.5615
1357,1357.0,0.0137,3307.0,0.475,19.75,-4977.5,2.0032,80.3388,8.7352,84.3147,9.6515,0.1396,1.4827,50.3661,64.2547,120.722,0.9413,1.4141,76.8443,4.5733,15.5828,12.4781,7.0087,3.609,2.0421
1358,1358.0,0.0068,574.0,0.47,16.51,-5404.5,2.0042,58.5366,5.0504,85.9331,8.8215,0.1517,3.3517,50.6088,64.054,118.5238,1.4203,0.6995,59.9661,4.4798,66.636,13.7067,8.5841,2.645,1.523
1359,1359.0,0.0166,814.0,0.997,14.48,-5241.0,1.9863,23.2811,10.0369,84.6927,8.8973,0.3724,3.0567,50.6504,64.1619,118.1776,0.7475,1.7148,131.4192,10.0166,42.621,28.4955,5.8573,3.0501,1.6951
1360,1360.0,0.0163,1150.0,0.739,19.73,-5393.5,2.0013,42.2891,5.1882,85.1404,8.627,0.2328,3.2055,50.6212,64.0218,118.284,0.7371,1.6889,53.5786,7.042,44.6021,9.5566,6.6438,2.7404,1.4883
1361,1361.0,0.0146,651.0,1.318,17.4,-5422.75,1.953,56.3691,4.4051,85.9331,8.8215,0.3562,2.5123,50.6088,64.054,118.5238,0.7459,1.5108,87.7119,12.6878,28.9859,14.2385,5.3998,3.4925,1.9267
1362,1362.0,0.0076,2356.0,0.292,10.54,-5130.75,1.9842,63.8594,8.6381,83.3424,8.7786,0.1112,2.2953,50.194,64.2226,120.5418,0.6255,0.7763,71.363,2.8609,44.4064,14.2953,5.5647,138.3859,83.919
1363,1363.0,0.013,804.0,1.092,25.28,-5392.25,1.9777,29.7205,4.4952,84.6724,9.0447,0.3029,2.4969,50.6192,64.0033,119.0986,0.9844,1.3416,75.0,10.4481,48.7572,9.7787,5.7994,2.6072,1.4323
1364,1364.0,0.0134,731.0,0.31,23.9,-5390.0,2.0025,34.0069,9.0739,86.899,9.3181,0.1067,2.7512,50.7948,64.1792,118.7162,0.6992,1.3802,76.7832,2.9002,46.3549,11.5439,6.9257,1.8871,1.0597
1365,1365.0,0.0106,1411.0,0.763,16.41,-5274.25,1.959,40.4378,9.605,84.3147,9.6515,0.2069,4.6951,50.3661,64.2547,120.722,1.3234,1.0939,32.9596,7.6134,62.6032,12.975,7.0087,2.596,1.6997
