,Unnamed: 0,F152,F16,F185,F187,F206,F209,F252,F287,F321,F342,F347,F390,F425,F457,F459,F46,F478,F524,F574,F576,F577,F74
1260,1260.0,0.2493,10.0426,8.99,22.73,0.0,0.0,2.4754,0.0895,2.7741,0.0,0.0,0.9074,2.4829,6.4479,3.6088,733.13,0.0,4.1638,142.1606,86.7573,91.1106,0.0
1261,1261.0,0.836,9.4151,9.23,18.94,0.0,0.0,1.6563,0.2412,2.7093,0.0,0.0,0.5244,8.8796,6.6922,3.0322,729.5885,0.0,2.7929,3.3109,1.9075,21.0996,0.0
1262,1262.0,0.8261,9.5181,6.55,17.07,0.0,0.0,1.4759,0.2376,2.1375,0.0,0.0,0.5487,8.6787,4.3902,2.6483,738.2862,0.0,2.4908,4.055,2.1201,13.5037,0.0
1263,1263.0,0.3964,9.9792,3.86,17.34,0.0,0.0,4.1868,0.1211,1.3224,0.0,0.0,1.2392,3.9728,2.7088,2.7121,738.9932,0.0,7.1075,3.2073,1.8176,12.6151,0.0
1264,1264.0,0.3789,10.308,7.76,18.89,0.0,0.0,2.4794,0.1106,2.2097,0.0,0.0,0.6624,3.6755,5.4922,2.9807,734.8131,0.0,4.2062,2.9648,1.5218,17.2472,0.0
1265,1265.0,0.7072,9.9392,10.98,21.55,0.0,0.0,1.7432,0.2076,3.4753,0.0,0.0,0.5476,7.115,8.174,3.4402,736.416,0.0,2.9972,2.579,1.4343,17.1775,0.0
1266,1266.0,0.2533,9.9967,7.11,10.94,0.0,0.0,1.569,0.0895,2.0863,0.0,0.0,0.4924,2.534,5.0376,1.6819,752.8329,0.0,2.6426,2.645,1.523,13.1304,0.0
1267,1267.0,0.2529,9.9475,9.12,17.18,0.0,0.0,4.8582,0.0843,2.2681,0.0,0.0,1.3881,2.5422,6.1158,2.7486,715.0334,0.0,8.3161,3.6722,2.0113,14.5194,0.0
1268,1268.0,0.8781,9.5119,5.95,20.03,0.0,0.0,3.6105,0.252,2.0166,0.0,0.0,1.0032,9.2312,4.3224,3.1828,734.056,0.0,6.1983,2.1791,1.1805,12.8307,0.0
1269,1269.0,0.4001,9.5345,13.61,21.84,0.0,0.0,2.2206,0.1199,3.6038,0.0,0.0,0.6075,4.196,10.0939,3.4992,731.7016,0.0,3.7944,2.596,1.6997,13.8979,0.0
1270,1270.0,0.2283,10.1365,6.38,15.34,0.0,0.0,4.1651,0.0738,2.0657,0.0,0.0,1.2401,2.2528,4.8462,2.4345,738.5616,0.0,7.0968,2.1791,1.1805,12.8307,0.0
1271,1271.0,0.2156,9.7392,4.76,18.38,0.0,0.0,3.5343,0.0692,1.787,0.0,0.0,1.0078,2.2133,3.5123,2.9088,737.7141,0.0,6.0859,4.5485,2.6679,12.6429,0.0
1272,1272.0,0.3308,10.0658,7.08,23.6,0.0,0.0,2.3607,0.1072,2.7235,0.0,0.0,0.7654,3.2864,5.2864,3.741,743.3654,0.0,4.0505,1.565,1.0746,13.7332,0.0
1273,1273.0,0.5468,9.8134,7.37,17.83,0.0,0.0,4.5255,0.163,2.2941,0.0,0.0,1.3295,5.5723,5.2908,2.8291,733.3824,0.0,7.7648,2.8189,1.5366,11.4779,0.0
1274,1274.0,0.3865,9.6667,6.28,12.29,0.0,0.0,2.9254,0.1123,2.0923,0.0,0.0,0.9902,3.9985,4.2895,1.9095,739.8721,0.0,4.9672,138.3859,83.919,67.3679,0.0
1275,1275.0,0.5795,9.8427,5.75,12.32,0.0,0.0,4.2837,0.1711,2.0335,0.0,0.0,1.2635,5.8873,4.2272,1.8992,759.3262,0.0,7.3202,3.0501,1.6951,12.6333,0.0
1276,1276.0,0.3962,9.738,4.6,10.94,0.0,0.0,3.3195,0.1168,1.6582,0.0,0.0,1.0538,4.0684,3.2844,1.6842,755.825,0.0,5.6518,3.0501,1.6951,12.6333,0.0
1277,1277.0,0.666,9.7831,7.07,14.91,0.0,0.0,4.0516,0.1961,2.0802,0.0,0.0,1.2102,6.8077,5.0784,2.3079,752.9685,0.0,6.9154,3.0501,1.6951,12.6333,0.0
1278,1278.0,0.2529,10.3182,5.05,15.25,0.0,0.0,3.7364,0.0908,1.7879,0.0,0.0,1.0725,2.4509,3.5563,2.3849,739.8943,0.0,6.3762,2.9252,1.48,10.7575,0.0
1279,1279.0,0.2376,10.2112,8.11,27.15,0.0,0.0,2.5716,0.0816,2.6338,0.0,0.0,0.7205,2.327,5.9035,4.2936,738.585,0.0,4.4055,2.6072,1.4323,16.0105,0.0
1280,1280.0,0.5747,10.0453,7.11,14.72,0.0,0.0,4.27,0.1666,2.2996,0.0,0.0,1.2249,5.7214,5.1241,2.3157,741.3278,0.0,7.2639,1.8871,1.0597,13.1807,0.0
1281,1281.0,0.4819,9.799,8.07,11.15,0.0,0.0,1.6626,0.1364,2.308,0.0,0.0,0.5484,4.9177,5.8982,1.7169,756.8584,0.0,2.8147,2.645,1.523,13.1304,0.0
1282,1282.0,0.5571,9.9273,6.26,16.06,0.0,0.0,1.9951,0.1594,2.0713,0.0,0.0,0.631,5.6115,4.6518,2.5474,737.3824,0.0,3.5069,1.565,1.0746,13.7332,0.0
1283,1283.0,0.49,9.7594,7.61,23.33,0.0,0.0,1.6687,0.1413,2.514,0.0,0.0,0.4924,5.0213,5.6121,3.7182,736.1251,0.0,2.8329,2.7254,1.535,20.0671,0.0
1284,1284.0,0.5427,10.0759,9.39,22.94,0.0,0.0,1.9263,0.1587,2.6635,0.0,0.0,0.5939,5.3864,7.0991,3.6515,740.6303,0.0,3.2943,2.1791,1.1805,12.8307,0.0
1285,1285.0,0.3201,10.0493,4.75,15.77,0.0,0.0,2.1356,0.1019,1.6224,0.0,0.0,0.6368,3.185,3.3176,2.4697,737.3465,0.0,3.626,3.3664,1.9045,13.9266,0.0
1286,1286.0,0.6167,10.1402,8.51,20.81,0.0,0.0,1.6108,0.1808,2.5637,0.0,0.0,0.4862,6.0816,6.0763,3.2762,740.3259,0.0,2.759,3.609,2.0421,15.1731,0.0
1287,1287.0,0.4174,9.6269,3.71,18.77,0.0,0.0,4.399,0.1235,1.0463,0.0,0.0,1.2926,4.3354,2.654,2.9739,734.3664,0.0,7.5455,2.8189,1.5366,11.4779,0.0
1288,1288.0,0.2642,10.1418,7.62,18.61,0.0,0.0,3.2545,0.0952,2.2101,0.0,0.0,1.0259,2.6046,5.4629,2.9617,730.5397,0.0,5.5305,2.8189,1.5366,11.4779,0.0
1289,1289.0,0.5669,10.1755,5.65,14.98,0.0,0.0,1.7184,0.1635,1.8077,0.0,0.0,0.52,5.5717,3.9622,2.2945,755.404,0.0,2.9087,1.9029,1.1013,14.5448,0.0
1290,1290.0,0.3004,10.2248,7.99,17.13,0.0,0.0,4.2031,0.1043,2.6422,0.0,0.0,1.2356,2.9382,5.7584,2.7135,736.4611,0.0,7.1876,3.0501,1.6951,12.6333,0.0
1291,1291.0,0.3195,10.2047,5.12,18.21,0.0,0.0,3.6903,0.1043,1.9548,0.0,0.0,1.1183,3.1308,3.5973,2.8773,735.9414,0.0,6.2973,138.3859,83.919,67.3679,0.0
1292,1292.0,0.4657,9.7734,10.39,20.31,0.0,0.0,4.4464,0.1358,3.1872,0.0,0.0,1.295,4.765,7.6126,3.2155,738.2598,0.0,7.5948,2.645,1.523,13.1304,0.0
1293,1293.0,0.495,9.7715,4.56,13.36,0.0,0.0,4.6528,0.1426,1.5173,0.0,0.0,1.361,5.0657,3.2671,2.039,764.3694,0.0,7.8991,2.645,1.523,13.1304,0.0
1294,1294.0,0.341,10.1475,9.38,20.74,0.0,0.0,4.2149,0.1098,2.8581,0.0,0.0,1.2494,3.3601,6.9749,3.3095,735.9968,0.0,7.1768,3.4623,1.8585,15.1191,0.0
1295,1295.0,0.5862,9.7254,13.13,21.32,0.0,0.0,4.3516,0.1739,3.8265,0.0,0.0,1.2801,6.027,9.8121,3.3923,738.6934,0.0,7.4295,2.5286,1.4267,12.3718,0.0
1296,1296.0,0.5614,9.8259,4.69,18.86,0.0,0.0,3.9329,0.1598,1.2176,0.0,0.0,1.1794,5.7134,3.4642,2.9668,743.9025,0.0,6.6847,2.7235,1.4546,17.0809,0.0
1297,1297.0,0.4867,9.7403,6.56,17.25,0.0,0.0,1.631,0.1391,2.1977,0.0,0.0,0.45,4.9967,4.7877,2.7344,737.0933,0.0,2.809,2.9281,1.7121,6.0256,0.0
1298,1298.0,0.4039,9.6853,6.85,22.83,0.0,0.0,2.6778,0.118,2.1755,0.0,0.0,0.7863,4.1702,4.9804,3.6284,733.0059,0.0,4.3887,2.7254,1.535,20.0671,0.0
1299,1299.0,0.2845,10.0607,11.15,23.07,0.0,0.0,1.7815,0.0964,4.3024,0.0,0.0,0.5994,2.8279,8.264,3.6576,739.967,0.0,3.0217,2.5286,1.4267,12.3718,0.0
1300,1300.0,0.4917,9.9111,7.05,12.76,0.0,0.0,3.9776,0.1487,2.0052,0.0,0.0,1.1905,4.9608,5.0811,2.0086,739.0091,0.0,6.7459,2.8909,1.5828,9.363,0.0
1301,1301.0,0.5232,10.0076,7.18,21.21,0.0,0.0,2.7553,0.15,1.7895,0.0,0.0,0.7643,5.2284,5.4173,3.3577,745.5665,0.0,4.6055,2.596,1.6997,13.8979,0.0
1302,1302.0,0.4638,9.9217,7.4,19.26,0.0,0.0,4.2443,0.1426,1.9121,0.0,0.0,1.245,4.6748,4.9971,3.0596,723.0099,0.0,7.2477,3.4462,1.8705,14.5257,0.0
1303,1303.0,0.249,10.1278,6.18,19.45,0.0,0.0,6.4074,0.0834,2.0918,0.0,0.0,1.7492,2.459,4.3926,3.1458,715.8342,0.0,11.9517,2.6691,1.4926,14.3055,0.0
1304,1304.0,0.5144,9.9855,5.81,16.59,0.0,0.0,3.5276,0.1476,1.5334,0.0,0.0,0.9803,5.1518,4.2108,2.611,741.6294,0.0,6.0797,1.8871,1.0597,13.1807,0.0
1305,1305.0,0.6055,9.953,7.51,23.34,0.0,0.0,1.8995,0.176,2.5865,0.0,0.0,0.6345,6.0839,5.3866,3.6704,743.2927,0.0,3.2252,2.1791,1.1805,12.8307,0.0
1306,1306.0,0.2673,9.9879,7.1,16.55,0.0,0.0,4.3819,0.095,1.9301,0.0,0.0,1.2966,2.6762,4.9793,2.594,737.963,0.0,7.4664,2.5755,1.5615,12.5176,0.0
1307,1307.0,0.9047,9.4762,5.17,15.43,0.0,0.0,3.8654,0.2566,1.7928,0.0,0.0,1.0084,9.5469,3.6293,2.4683,722.3005,0.0,6.7801,3.609,2.0421,15.1731,0.0
1308,1308.0,0.4223,9.6004,6.36,13.18,0.0,0.0,2.9948,0.1236,2.0793,0.0,0.0,0.8196,4.3983,4.5402,2.0521,741.3689,0.0,5.1737,142.1606,86.7573,91.1106,0.0
1309,1309.0,0.2822,9.975,6.92,21.65,0.0,0.0,4.2591,0.0986,2.099,0.0,0.0,1.2707,2.8292,4.7955,3.4832,717.3365,0.0,7.2451,3.6722,2.0113,14.5194,0.0
1310,1310.0,0.3833,9.6825,13.21,20.94,0.0,0.0,3.9277,0.1228,3.9259,0.0,0.0,1.106,3.9582,9.5623,3.3188,735.6728,0.0,6.5107,110.1081,79.2885,60.1633,0.0
1311,1311.0,0.6286,10.1229,8.1,22.14,0.0,0.0,2.3188,0.183,3.0362,0.0,0.0,0.6761,6.2095,5.8755,3.5067,737.333,0.0,3.9051,1.9029,1.1013,14.5448,0.0
1312,1312.0,0.49,9.6721,3.89,13.68,0.0,0.0,3.0287,0.1434,1.214,0.0,0.0,0.8301,5.0659,2.666,2.1069,748.2197,0.0,5.3008,138.3859,83.919,67.3679,0.0
1313,1313.0,0.4479,9.6372,6.51,17.01,0.0,0.0,4.519,0.1324,2.0956,0.0,0.0,1.3216,4.6477,4.7255,2.6827,741.61,0.0,7.7395,2.7235,1.4546,17.0809,0.0
1314,1314.0,0.5426,9.9104,10.19,17.59,0.0,0.0,4.2929,0.158,2.7168,0.0,0.0,1.2003,5.475,7.3306,2.7719,737.8063,0.0,7.4061,3.609,2.0421,15.1731,0.0
1315,1315.0,0.3825,9.5209,3.99,18.88,0.0,0.0,4.7019,0.13,1.35,0.0,0.0,1.3059,4.0178,2.9074,2.9766,742.8582,0.0,7.8175,2.6162,1.4715,14.448,0.0
1316,1316.0,0.3113,9.5597,7.78,14.32,0.0,0.0,2.1879,0.1172,2.8855,0.0,0.0,0.618,3.2562,5.4855,2.2493,737.3112,0.0,3.8031,2.596,1.6997,13.8979,0.0
1317,1317.0,0.3113,10.2424,10.29,16.74,0.0,0.0,1.5974,0.1003,2.9601,0.0,0.0,0.4937,3.0391,7.639,2.6406,743.6012,0.0,2.6957,2.1791,1.1805,12.8307,0.0
1318,1318.0,0.3623,9.5272,9.19,15.31,0.0,0.0,3.4914,0.1262,2.4187,0.0,0.0,0.9949,3.8031,6.458,2.4031,735.8067,0.0,5.7085,2.596,1.6997,13.8979,0.0
1319,1319.0,0.4845,9.8327,8.33,18.8,0.0,0.0,2.9639,0.1374,2.4266,0.0,0.0,1.0095,4.9271,6.0305,2.9663,738.4099,0.0,5.0304,3.609,2.0421,15.1731,0.0
1320,1320.0,0.526,9.9442,5.51,14.69,0.0,0.0,2.5614,0.1501,1.7049,0.0,0.0,0.6948,5.2894,3.8034,2.233,763.0011,0.0,4.4334,2.7254,1.535,20.0671,0.0
1321,1321.0,0.3201,10.2286,5.44,22.49,0.0,0.0,3.406,0.1048,1.7845,0.0,0.0,0.9188,3.1293,3.8686,3.4963,753.1408,0.0,5.8579,3.1572,1.6891,17.7634,0.0
1322,1322.0,0.4482,9.8053,7.3,21.59,0.0,0.0,1.792,0.1437,2.0158,0.0,0.0,0.5391,4.5711,5.1679,3.3989,736.3344,0.0,3.0706,2.5755,1.5615,12.5176,0.0
1323,1323.0,0.3927,9.743,4.54,17.33,0.0,0.0,4.0955,0.1283,1.3892,0.0,0.0,1.1256,4.0305,3.3042,2.7482,732.733,0.0,7.0633,2.5755,1.5615,12.5176,0.0
1324,1324.0,0.6152,10.1587,5.46,16.64,0.0,0.0,3.9099,0.1868,1.9896,0.0,0.0,1.1855,6.0563,3.8717,2.6697,721.3796,0.0,6.6354,3.6826,2.0011,10.8309,0.0
1325,1325.0,0.4671,9.9604,6.13,24.75,0.0,0.0,3.9654,0.1514,2.4697,0.0,0.0,1.1811,4.6893,4.576,3.9222,743.8144,0.0,6.6993,1.565,1.0746,13.7332,0.0
1326,1326.0,0.2755,9.9738,6.08,20.76,0.0,0.0,4.1181,0.0954,1.9451,0.0,0.0,1.2397,2.7626,4.2831,3.2542,742.767,0.0,7.0036,2.5755,1.5615,12.5176,0.0
1327,1327.0,0.3999,9.6309,6.23,18.98,0.0,0.0,4.3051,0.1152,1.9612,0.0,0.0,1.268,4.1523,4.7028,3.0335,736.8733,0.0,7.2899,1.565,1.0746,13.7332,0.0
1328,1328.0,0.237,9.8665,5.85,16.21,0.0,0.0,3.6414,0.0859,2.0714,0.0,0.0,1.0788,2.4018,4.159,2.5509,738.5086,0.0,6.2153,111.2887,81.0506,61.8956,0.0
1329,1329.0,1.0231,9.7386,6.92,24.72,0.0,0.0,3.9611,0.2873,2.4986,0.0,0.0,1.2099,10.506,5.2006,3.9324,740.6656,0.0,6.8363,1.565,1.0746,13.7332,0.0
1330,1330.0,0.5434,9.7499,7.12,19.19,0.0,0.0,4.3688,0.1652,2.1775,0.0,0.0,1.2824,5.5739,5.0645,3.0429,732.6969,0.0,7.4614,3.609,2.0421,15.1731,0.0
1331,1331.0,0.5757,9.9325,7.85,19.88,0.0,0.0,3.8371,0.1673,2.6409,0.0,0.0,1.063,5.7959,5.5995,3.1376,736.4942,0.0,6.622,2.5755,1.5615,12.5176,0.0
1332,1332.0,0.5757,9.9632,5.59,12.37,0.0,0.0,4.1735,0.1708,1.396,0.0,0.0,1.2487,5.778,3.9522,1.8936,759.9171,0.0,7.1076,2.645,1.523,13.1304,0.0
1333,1333.0,0.553,9.8721,9.29,9.3,0.0,0.0,1.5598,0.1632,2.9309,0.0,0.0,0.4896,5.602,6.4932,1.461,734.799,0.0,2.6916,3.7527,2.0346,14.8076,0.0
1334,1334.0,0.6028,10.0036,6.87,23.49,0.0,0.0,4.7507,0.1781,2.1105,0.0,0.0,1.3861,6.0262,4.7912,3.6878,740.893,0.0,8.0831,2.1791,1.1805,12.8307,0.0
1335,1335.0,0.4996,9.8497,6.41,10.55,0.0,0.0,1.5328,0.1466,1.9619,0.0,0.0,0.4806,5.0726,4.3863,1.62,750.7105,0.0,2.6544,138.3859,83.919,67.3679,0.0
1336,1336.0,0.8071,9.7751,6.27,15.55,0.0,0.0,2.4768,0.2289,2.0437,0.0,0.0,0.8065,8.257,4.5427,2.4713,732.5745,0.0,4.1522,3.0501,1.6951,12.6333,0.0
1337,1337.0,0.5011,9.8216,9.7,11.92,0.0,0.0,4.4257,0.1457,3.4269,0.0,0.0,1.2833,5.1017,6.8303,1.8734,734.4767,0.0,7.5578,142.1606,86.7573,91.1106,0.0
1338,1338.0,0.5468,10.055,6.51,15.17,0.0,0.0,2.638,0.1649,1.8991,0.0,0.0,0.7908,5.4384,4.4712,2.3434,746.0684,0.0,4.5204,138.3859,83.919,67.3679,0.0
1339,1339.0,0.3891,9.642,8.19,12.23,0.0,0.0,1.5358,0.1256,3.3341,0.0,0.0,0.4452,4.0351,5.8258,1.8654,764.5294,0.0,2.6219,2.6162,1.4715,14.448,0.0
1340,1340.0,0.4805,9.6658,6.81,19.75,0.0,0.0,3.4014,0.1392,2.1088,0.0,0.0,1.0688,4.9712,5.0432,3.1176,742.0476,0.0,5.7972,2.596,1.6997,13.8979,0.0
1341,1341.0,0.633,9.6481,9.63,15.78,0.0,0.0,1.7243,0.1905,3.4326,0.0,0.0,0.4813,6.5603,7.1733,2.4397,758.1008,0.0,3.0616,2.7404,1.4883,17.4117,0.0
1342,1342.0,0.1883,10.0882,5.23,14.94,0.0,0.0,3.8663,0.0669,1.5172,0.0,0.0,1.2425,1.8661,3.6635,2.3475,734.4513,0.0,6.6798,3.6722,2.0113,14.5194,0.0
1343,1343.0,0.6107,10.0823,7.23,14.04,0.0,0.0,1.6506,0.1782,2.5464,0.0,0.0,0.5092,6.0573,5.2645,2.2151,740.4056,0.0,2.8378,2.9281,1.7121,6.0256,0.0
1344,1344.0,0.8524,9.7899,6.5,11.35,0.0,0.0,2.7488,0.239,1.8597,0.0,0.0,0.8003,8.707,4.7967,1.7976,733.6202,0.0,4.51,2.6162,1.4715,14.448,0.0
1345,1345.0,0.3222,9.9994,5.05,14.67,0.0,0.0,2.095,0.1071,1.5044,0.0,0.0,0.6007,3.2225,3.552,2.2917,739.4217,0.0,3.6366,2.8189,1.5366,11.4779,0.0
1346,1346.0,0.5485,9.4764,4.68,16.24,0.0,0.0,4.6276,0.161,1.6632,0.0,0.0,1.4122,5.7886,3.3131,2.4975,753.8075,0.0,8.116,2.645,1.523,13.1304,0.0
1347,1347.0,0.542,9.4928,7.52,15.25,0.0,0.0,4.1995,0.1576,2.2982,0.0,0.0,1.1659,5.7101,5.436,2.4031,736.6305,0.0,6.8771,110.1081,79.2885,60.1633,0.0
1348,1348.0,0.5324,9.4661,8.41,15.67,0.0,0.0,2.424,0.1568,2.9718,0.0,0.0,0.753,5.6239,6.1973,2.503,730.6628,0.0,4.0218,2.6162,1.4715,14.448,0.0
1349,1349.0,0.6592,9.8291,5.5,9.85,0.0,0.0,2.7475,0.1963,1.7189,0.0,0.0,0.7135,6.7063,3.8173,1.5371,739.2353,0.0,4.7162,138.3859,83.919,67.3679,0.0
1350,1350.0,0.744,9.7936,4.7,18.46,0.0,0.0,1.7186,0.2174,1.3401,0.0,0.0,0.5435,7.5965,3.2764,2.9039,736.4165,0.0,3.0107,3.4925,1.9267,11.7201,0.0
1351,1351.0,0.7686,9.7628,6.3,12.03,0.0,0.0,2.5557,0.2181,1.9035,0.0,0.0,0.8917,7.8732,4.4035,1.8777,739.8955,0.0,4.3647,138.3859,83.919,67.3679,0.0
1352,1352.0,0.5756,9.8501,10.77,20.04,0.0,0.0,2.6967,0.1693,2.9809,0.0,0.0,0.8675,5.8435,7.9972,3.2016,733.4349,0.0,4.493,3.4925,1.9267,11.7201,0.0
1353,1353.0,0.7729,9.7807,5.44,13.54,0.0,0.0,2.5527,0.2205,1.7014,0.0,0.0,0.6744,7.902,3.7709,2.0808,752.4697,0.0,4.3847,138.3859,83.919,67.3679,0.0
1354,1354.0,0.2623,9.8657,9.96,16.43,0.0,0.0,4.4717,0.0909,3.4352,0.0,0.0,1.2623,2.6589,7.4193,2.5487,755.4945,0.0,7.89,2.7404,1.4883,17.4117,0.0
1355,1355.0,0.4276,9.2607,6.22,17.25,0.0,0.0,2.481,0.1259,1.9779,0.0,0.0,0.7401,4.6178,4.5808,2.7374,735.0915,0.0,4.2864,3.491,1.7755,20.7331,0.0
1356,1356.0,0.6052,9.882,6.71,16.88,0.0,0.0,1.5499,0.1786,2.047,0.0,0.0,0.4775,6.1243,4.8872,2.6739,731.7537,0.0,2.6914,2.5755,1.5615,12.5176,0.0
1357,1357.0,0.7905,9.7217,10.91,23.24,0.0,0.0,3.1787,0.2238,3.6726,0.0,0.0,0.9413,8.1314,8.0961,3.683,737.0775,0.0,5.19,3.609,2.0421,15.1731,0.0
1358,1358.0,0.3579,10.1254,6.97,13.38,0.0,0.0,4.734,0.1162,1.9972,0.0,0.0,1.4203,3.5342,4.8631,2.0497,754.3961,0.0,8.3113,2.645,1.523,13.1304,0.0
1359,1359.0,0.8492,9.8089,6.67,23.09,0.0,0.0,2.5213,0.2471,1.9963,0.0,0.0,0.7475,8.6574,4.9,3.668,734.204,0.0,4.2062,3.0501,1.6951,12.6333,0.0
1360,1360.0,0.7861,9.7882,8.0,9.89,0.0,0.0,2.6405,0.2296,2.7121,0.0,0.0,0.7371,8.0311,6.1202,1.5399,753.7474,0.0,4.5495,2.7404,1.4883,17.4117,0.0
1361,1361.0,0.4558,9.2498,8.27,9.6,0.0,0.0,2.3968,0.1317,2.1777,0.0,0.0,0.7459,4.9276,5.8676,1.4704,760.5893,0.0,4.1375,3.4925,1.9267,11.7201,0.0
1362,1362.0,0.367,9.6149,5.58,21.87,0.0,0.0,2.1652,0.1062,1.9877,0.0,0.0,0.6255,3.817,4.0344,3.4636,738.7064,0.0,3.7357,138.3859,83.919,67.3679,0.0
1363,1363.0,0.485,9.4295,7.76,18.14,0.0,0.0,3.5528,0.1416,2.3851,0.0,0.0,0.9844,5.1434,5.6326,2.8257,747.7861,0.0,6.057,2.6072,1.4323,16.0105,0.0
1364,1364.0,0.8523,9.9074,5.85,21.82,0.0,0.0,2.5239,0.2521,2.0337,0.0,0.0,0.6992,8.6026,4.1219,3.4636,730.3658,0.0,4.3081,1.8871,1.0597,13.1807,0.0
1365,1365.0,0.4466,9.9888,8.49,22.37,0.0,0.0,4.098,0.1368,2.3508,0.0,0.0,1.3234,4.4714,6.3398,3.5331,745.5478,0.0,7.1594,2.596,1.6997,13.8979,0.0
1366,1366.0,0.6029,10.233,5.11,17.3,0.0,0.0,4.8732,0.1742,1.6918,0.0,0.0,1.4371,5.8916,3.5141,2.7151,734.8494,0.0,8.5913,2.7655,1.5441,14.3961,0.0
1367,1367.0,0.5392,10.237,7.46,15.21,0.0,0.0,2.6041,0.1579,2.0375,0.0,0.0,0.9612,5.2669,5.5376,2.4345,731.1057,0.0,4.434,2.0923,1.097,16.9045,0.0
1368,1368.0,0.3126,10.0962,11.57,13.17,0.0,0.0,4.4904,0.1016,3.2337,0.0,0.0,1.2306,3.0963,8.7785,2.1108,735.5886,0.0,8.5035,3.5115,1.8435,18.4727,0.0
1369,1369.0,0.5931,9.9772,4.16,20.86,0.0,0.0,4.9187,0.1761,1.3658,0.0,0.0,1.3591,5.9443,3.1487,3.3005,744.6366,0.0,8.4317,2.596,1.6997,13.8979,0.0
1370,1370.0,0.5041,9.3448,5.64,13.53,0.0,0.0,2.4414,0.1476,1.8604,0.0,0.0,0.691,5.3949,3.9267,2.0819,751.0079,0.0,4.2447,138.3859,83.919,67.3679,0.0
1371,1371.0,0.6058,10.1003,5.71,18.13,0.0,0.0,3.2982,0.1776,1.8074,0.0,0.0,0.9966,5.9981,4.183,2.8901,731.7874,0.0,5.4878,3.4925,1.9267,11.7201,0.0
1372,1372.0,0.7377,9.7642,7.47,17.42,0.0,0.0,3.2716,0.2088,2.3102,0.0,0.0,0.9084,7.5547,5.4463,2.7772,730.7489,0.0,5.6501,3.491,1.7755,20.7331,0.0
1373,1373.0,0.3543,10.1558,10.37,22.11,0.0,0.0,1.4346,0.1173,3.5924,0.0,0.0,0.4295,3.4887,7.7126,3.5016,736.9493,0.0,2.4774,2.596,1.6997,13.8979,0.0
1374,1374.0,0.3145,10.0357,6.2,12.27,0.0,0.0,1.8073,0.1035,1.9257,0.0,0.0,0.5738,3.134,4.5281,1.8986,754.4536,0.0,3.1153,2.5755,1.5615,12.5176,0.0
1375,1375.0,0.7466,9.9663,6.83,19.14,0.0,0.0,1.3747,0.2138,2.0467,0.0,0.0,0.3997,7.4913,4.9033,3.0249,737.705,0.0,2.3676,3.4925,1.9267,11.7201,0.0
1376,1376.0,0.5215,9.8396,7.42,17.94,0.0,0.0,2.8171,0.1501,2.3476,0.0,0.0,0.8623,5.2997,5.6191,2.86,737.3954,0.0,4.7371,3.0501,1.6951,12.6333,0.0
1377,1377.0,0.3174,9.5071,5.13,16.13,0.0,0.0,2.0689,0.1037,1.6427,0.0,0.0,0.5946,3.339,3.5905,2.5185,739.9644,0.0,3.5959,2.596,1.6997,13.8979,0.0
1378,1378.0,0.4966,9.7029,6.49,10.45,0.0,0.0,2.1057,0.1412,1.9952,0.0,0.0,0.6077,5.1178,4.7013,1.6159,751.3258,0.0,3.6354,2.645,1.523,13.1304,0.0
1379,1379.0,0.4976,9.8211,6.63,21.3,0.0,0.0,3.7327,0.141,2.317,0.0,0.0,1.1088,5.0668,4.7471,3.3458,744.15,0.0,6.1868,3.609,2.0421,15.1731,0.0
1380,1380.0,0.3155,9.996,8.44,14.89,0.0,0.0,2.6906,0.0993,2.8161,0.0,0.0,0.7221,3.156,6.308,2.3339,747.2381,0.0,4.6408,3.8031,2.0854,23.282,0.0
1381,1381.0,0.7074,9.7622,8.01,19.36,0.0,0.0,2.506,0.1989,2.2212,0.0,0.0,0.7957,7.2459,5.8243,3.0517,736.8655,0.0,4.215,110.1081,79.2885,60.1633,0.0
1382,1382.0,0.355,10.1775,7.91,23.3,0.0,0.0,1.6911,0.1129,2.3669,0.0,0.0,0.4679,3.4881,5.7118,3.701,735.9934,0.0,3.0289,3.4925,1.9267,11.7201,0.0
1383,1383.0,0.3332,10.2041,6.81,16.17,0.0,0.0,1.8733,0.1093,2.4891,0.0,0.0,0.511,3.2657,5.1605,2.5198,754.4013,0.0,3.405,2.7404,1.4883,17.4117,0.0
1384,1384.0,0.3656,10.0392,7.23,15.18,0.0,0.0,4.2152,0.1175,2.8254,0.0,0.0,1.2682,3.6414,5.5322,2.3719,752.1385,0.0,7.2296,3.1224,1.7165,8.2886,0.0
1385,1385.0,0.4628,9.7946,6.11,17.94,0.0,0.0,3.8062,0.1328,1.795,0.0,0.0,1.1579,4.7248,4.4181,2.8404,734.8715,0.0,6.5024,3.609,2.0421,15.1731,0.0
1386,1386.0,0.4267,9.8271,6.22,12.94,0.0,0.0,2.5052,0.1229,2.3607,0.0,0.0,0.8142,4.3421,4.5671,2.0416,737.3359,0.0,4.2178,2.5755,1.5615,12.5176,0.0
1387,1387.0,0.5987,10.0222,5.3,16.78,0.0,0.0,2.8641,0.1773,1.7519,0.0,0.0,0.8528,5.9739,3.7631,2.6009,749.2142,0.0,4.6947,3.1198,1.717,12.6938,0.0
